dt_data_competencia,nm_adm_desl,cd_uf,nm_uf,cd_divisao,nm_grupo,nm_divisao,saldo_total
2026-02-01,Desligado,42,Santa Catarina,29,"Fabricação de automóveis, camionetas e utilitários","Fabricação de veículos automotores, reboques e carrocerias",-22.0
2026-02-01,Admitido,42,Santa Catarina,29,Recondicionamento e recuperação de motores para veículos automotores,"Fabricação de veículos automotores, reboques e carrocerias",26.0
2026-02-01,Admitido,42,Santa Catarina,29,Fabricação de peças e acessórios para veículos automotores,"Fabricação de veículos automotores, reboques e carrocerias",773.0
2026-02-01,Desligado,42,Santa Catarina,29,Recondicionamento e recuperação de motores para veículos automotores,"Fabricação de veículos automotores, reboques e carrocerias",-25.0
2026-02-01,Desligado,42,Santa Catarina,29,Fabricação de peças e acessórios para veículos automotores,"Fabricação de veículos automotores, reboques e carrocerias",-641.0
2026-02-01,Admitido,42,Santa Catarina,29,"Fabricação de cabines, carrocerias e reboques para veículos automotores","Fabricação de veículos automotores, reboques e carrocerias",502.0
2026-02-01,Desligado,42,Santa Catarina,29,"Fabricação de cabines, carrocerias e reboques para veículos automotores","Fabricação de veículos automotores, reboques e carrocerias",-361.0
2026-02-01,Admitido,42,Santa Catarina,3,Aquicultura,Pesca e aqüicultura,4.0
2026-02-01,Desligado,42,Santa Catarina,3,Aquicultura,Pesca e aqüicultura,-11.0
2026-02-01,Admitido,42,Santa Catarina,3,Pesca,Pesca e aqüicultura,287.0
2026-02-01,Desligado,42,Santa Catarina,3,Pesca,Pesca e aqüicultura,-305.0
2026-02-01,Desligado,42,Santa Catarina,30,Construção de embarcações,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",-199.0
2026-02-01,Admitido,42,Santa Catarina,30,Fabricação de equipamentos de transporte não especificados anteriormente,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",144.0
2026-02-01,Admitido,42,Santa Catarina,30,Construção de embarcações,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",294.0
2026-02-01,Desligado,42,Santa Catarina,30,Fabricação de equipamentos de transporte não especificados anteriormente,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",-137.0
2026-02-01,Desligado,42,Santa Catarina,31,Fabricação de móveis,Fabricação de móveis,-1554.0
2026-02-01,Admitido,42,Santa Catarina,31,Fabricação de móveis,Fabricação de móveis,1592.0
2026-02-01,Desligado,42,Santa Catarina,32,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,-242.0
2026-02-01,Admitido,42,Santa Catarina,32,Fabricação de instrumentos musicais,Fabricação de produtos diversos,2.0
2026-02-01,Admitido,42,Santa Catarina,32,Fabricação de artefatos para pesca e esporte,Fabricação de produtos diversos,25.0
2026-02-01,Desligado,42,Santa Catarina,32,Fabricação de produtos diversos,Fabricação de produtos diversos,-242.0
2026-02-01,Desligado,42,Santa Catarina,32,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de produtos diversos,-15.0
2026-02-01,Admitido,42,Santa Catarina,32,Fabricação de produtos diversos,Fabricação de produtos diversos,291.0
2026-02-01,Desligado,42,Santa Catarina,32,Fabricação de instrumentos musicais,Fabricação de produtos diversos,-5.0
2026-02-01,Admitido,42,Santa Catarina,32,Fabricação de brinquedos e jogos recreativos,Fabricação de produtos diversos,40.0
2026-02-01,Admitido,42,Santa Catarina,32,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de produtos diversos,20.0
2026-02-01,Admitido,42,Santa Catarina,32,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,278.0
2026-02-01,Desligado,42,Santa Catarina,32,Fabricação de brinquedos e jogos recreativos,Fabricação de produtos diversos,-42.0
2026-02-01,Desligado,42,Santa Catarina,32,Fabricação de artefatos para pesca e esporte,Fabricação de produtos diversos,-27.0
2026-02-01,Admitido,42,Santa Catarina,33,Manutenção e reparação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",915.0
2026-02-01,Desligado,42,Santa Catarina,33,Instalação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",-397.0
2026-02-01,Admitido,42,Santa Catarina,33,Instalação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",396.0
2026-02-01,Desligado,42,Santa Catarina,33,Manutenção e reparação de máquinas e equipamentos,"Manutenção, reparação e instalação de máquinas e equipamentos",-713.0
2026-02-01,Desligado,42,Santa Catarina,35,"Geração, transmissão e distribuição de energia elétrica","Eletricidade, gás e outras utilidades",-209.0
2026-02-01,Admitido,42,Santa Catarina,35,Produção e distribuição de combustíveis gasosos por redes urbanas,"Eletricidade, gás e outras utilidades",1.0
2026-02-01,Admitido,42,Santa Catarina,35,"Geração, transmissão e distribuição de energia elétrica","Eletricidade, gás e outras utilidades",87.0
2026-02-01,Admitido,42,Santa Catarina,36,"Captação, tratamento e distribuição de água","Captação, tratamento e distribuição de água",96.0
2026-02-01,Desligado,42,Santa Catarina,36,"Captação, tratamento e distribuição de água","Captação, tratamento e distribuição de água",-131.0
2026-02-01,Admitido,42,Santa Catarina,37,Esgoto e atividades relacionadas,Esgoto e atividades relacionadas,39.0
2026-02-01,Desligado,42,Santa Catarina,37,Esgoto e atividades relacionadas,Esgoto e atividades relacionadas,-21.0
2026-02-01,Admitido,42,Santa Catarina,38,Tratamento e disposição de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",72.0
2026-02-01,Admitido,42,Santa Catarina,38,Recuperação de materiais,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",258.0
2026-02-01,Admitido,42,Santa Catarina,38,Coleta de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",613.0
2026-02-01,Desligado,42,Santa Catarina,38,Coleta de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-604.0
2026-02-01,Desligado,42,Santa Catarina,38,Tratamento e disposição de resíduos,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-61.0
2026-02-01,Desligado,42,Santa Catarina,38,Recuperação de materiais,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",-214.0
2026-02-01,Admitido,42,Santa Catarina,39,Descontaminação e outros serviços de gestão de resíduos,Descontaminação e outros serviços de gestão de resíduos,1.0
2026-02-01,Desligado,42,Santa Catarina,39,Descontaminação e outros serviços de gestão de resíduos,Descontaminação e outros serviços de gestão de resíduos,-4.0
2026-02-01,Desligado,42,Santa Catarina,41,Incorporação de empreendimentos imobiliários,Construção de edifícios,-690.0
2026-02-01,Admitido,42,Santa Catarina,41,Incorporação de empreendimentos imobiliários,Construção de edifícios,890.0
2026-02-01,Admitido,42,Santa Catarina,41,Construção de edifícios,Construção de edifícios,6205.0
2026-02-01,Desligado,42,Santa Catarina,41,Construção de edifícios,Construção de edifícios,-5056.0
2026-02-01,Desligado,42,Santa Catarina,42,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",Obras de infraestrutura,-479.0
2026-02-01,Desligado,42,Santa Catarina,42,Construção de outras obras de infraestrutura,Obras de infraestrutura,-453.0
2026-02-01,Admitido,42,Santa Catarina,42,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",Obras de infraestrutura,611.0
2026-02-01,Admitido,42,Santa Catarina,42,Construção de outras obras de infraestrutura,Obras de infraestrutura,865.0
2026-02-01,Admitido,42,Santa Catarina,42,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Obras de infraestrutura,531.0
2026-02-01,Desligado,42,Santa Catarina,42,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Obras de infraestrutura,-364.0
2026-02-01,Desligado,42,Santa Catarina,43,Obras de acabamento,Serviços especializados para construção,-967.0
2026-02-01,Admitido,42,Santa Catarina,43,Outros serviços especializados para construção,Serviços especializados para construção,1712.0
2026-02-01,Admitido,42,Santa Catarina,43,Demolição e preparação do terreno,Serviços especializados para construção,433.0
2026-02-01,Desligado,42,Santa Catarina,43,Demolição e preparação do terreno,Serviços especializados para construção,-443.0
2026-02-01,Admitido,42,Santa Catarina,43,"Instalações elétricas, hidráulicas e outras instalações em construções",Serviços especializados para construção,1344.0
2026-02-01,Admitido,42,Santa Catarina,43,Obras de acabamento,Serviços especializados para construção,1084.0
2026-02-01,Desligado,42,Santa Catarina,43,"Instalações elétricas, hidráulicas e outras instalações em construções",Serviços especializados para construção,-1191.0
2026-02-01,Desligado,42,Santa Catarina,43,Outros serviços especializados para construção,Serviços especializados para construção,-1463.0
2026-02-01,Desligado,42,Santa Catarina,45,Manutenção e reparação de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-1115.0
2026-02-01,Admitido,42,Santa Catarina,45,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",Comércio e reparação de veículos automotores e motocicletas,215.0
2026-02-01,Desligado,42,Santa Catarina,45,Comércio de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-832.0
2026-02-01,Admitido,42,Santa Catarina,45,Comércio de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,877.0
2026-02-01,Desligado,42,Santa Catarina,45,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",Comércio e reparação de veículos automotores e motocicletas,-188.0
2026-02-01,Desligado,42,Santa Catarina,45,Comércio de peças e acessórios para veículos automotores,Comércio e reparação de veículos automotores e motocicletas,-1295.0
2026-02-01,Admitido,42,Santa Catarina,45,Comércio de peças e acessórios para veículos automotores,Comércio e reparação de veículos automotores e motocicletas,1388.0
2026-02-01,Admitido,42,Santa Catarina,45,Manutenção e reparação de veículos automotores,Comércio e reparação de veículos automotores e motocicletas,1262.0
2026-02-01,Admitido,42,Santa Catarina,46,Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio por atacado, exceto veículos automotores e motocicletas",303.0
2026-02-01,Desligado,42,Santa Catarina,46,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio por atacado, exceto veículos automotores e motocicletas",-86.0
2026-02-01,Desligado,42,Santa Catarina,46,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","Comércio por atacado, exceto veículos automotores e motocicletas",-661.0
2026-02-01,Admitido,42,Santa Catarina,46,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio por atacado, exceto veículos automotores e motocicletas",88.0
2026-02-01,Admitido,42,Santa Catarina,46,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas","Comércio por atacado, exceto veículos automotores e motocicletas",189.0
2026-02-01,Desligado,42,Santa Catarina,46,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio por atacado, exceto veículos automotores e motocicletas",-459.0
2026-02-01,Admitido,42,Santa Catarina,46,Comércio atacadista de produtos de consumo não alimentar,"Comércio por atacado, exceto veículos automotores e motocicletas",1445.0
2026-02-01,Admitido,42,Santa Catarina,46,Comércio atacadista especializado em outros produtos,"Comércio por atacado, exceto veículos automotores e motocicletas",848.0
2026-02-01,Admitido,42,Santa Catarina,46,Comércio atacadista não especializado,"Comércio por atacado, exceto veículos automotores e motocicletas",1233.0
2026-02-01,Desligado,42,Santa Catarina,46,Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio por atacado, exceto veículos automotores e motocicletas",-206.0
2026-02-01,Desligado,42,Santa Catarina,46,Comércio atacadista não especializado,"Comércio por atacado, exceto veículos automotores e motocicletas",-992.0
2026-02-01,Desligado,42,Santa Catarina,46,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas","Comércio por atacado, exceto veículos automotores e motocicletas",-142.0
2026-02-01,Admitido,42,Santa Catarina,46,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo","Comércio por atacado, exceto veículos automotores e motocicletas",1847.0
2026-02-01,Admitido,42,Santa Catarina,46,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio por atacado, exceto veículos automotores e motocicletas",540.0
2026-02-01,Admitido,42,Santa Catarina,46,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","Comércio por atacado, exceto veículos automotores e motocicletas",732.0
2026-02-01,Desligado,42,Santa Catarina,46,Comércio atacadista especializado em outros produtos,"Comércio por atacado, exceto veículos automotores e motocicletas",-769.0
2026-02-01,Desligado,42,Santa Catarina,46,Comércio atacadista de produtos de consumo não alimentar,"Comércio por atacado, exceto veículos automotores e motocicletas",-1556.0
2026-02-01,Desligado,42,Santa Catarina,46,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo","Comércio por atacado, exceto veículos automotores e motocicletas",-1714.0
2026-02-01,Desligado,42,Santa Catarina,47,Comércio varejista de material de construção,Comércio varejista,-2362.0
2026-02-01,Admitido,42,Santa Catarina,47,Comércio varejista de combustíveis para veículos automotores,Comércio varejista,2158.0
2026-02-01,Desligado,42,Santa Catarina,47,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,Comércio varejista,-2470.0
2026-02-01,Admitido,42,Santa Catarina,47,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,Comércio varejista,2285.0
2026-02-01,Admitido,42,Santa Catarina,47,Comércio varejista de material de construção,Comércio varejista,2319.0
2026-02-01,Admitido,42,Santa Catarina,47,Comércio varejista não especializado,Comércio varejista,8720.0
2026-02-01,Admitido,42,Santa Catarina,47,"Comércio varejista de artigos culturais, recreativos e esportivos",Comércio varejista,574.0
2026-02-01,Admitido,42,Santa Catarina,47,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista,2299.0
2026-02-01,Desligado,42,Santa Catarina,47,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista,-2312.0
2026-02-01,Admitido,42,Santa Catarina,47,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Comércio varejista,3891.0
2026-02-01,Desligado,42,Santa Catarina,47,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista,-2210.0
2026-02-01,Desligado,42,Santa Catarina,47,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Comércio varejista,-4558.0
2026-02-01,Desligado,42,Santa Catarina,47,Comércio varejista não especializado,Comércio varejista,-8862.0
2026-02-01,Desligado,42,Santa Catarina,47,Comércio varejista de combustíveis para veículos automotores,Comércio varejista,-1963.0
2026-02-01,Admitido,42,Santa Catarina,47,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista,2351.0
2026-02-01,Desligado,42,Santa Catarina,47,"Comércio varejista de artigos culturais, recreativos e esportivos",Comércio varejista,-641.0
2026-02-01,Desligado,42,Santa Catarina,49,Transporte ferroviário e metroferroviário,Transporte terrestre,-2.0
2026-02-01,Admitido,42,Santa Catarina,49,Transporte ferroviário e metroferroviário,Transporte terrestre,5.0
2026-02-01,Desligado,42,Santa Catarina,49,Transporte dutoviário,Transporte terrestre,-1.0
2026-02-01,Desligado,42,Santa Catarina,49,Transporte rodoviário de passageiros,Transporte terrestre,-543.0
2026-02-01,Admitido,42,Santa Catarina,49,"Trens turísticos, teleféricos e similares",Transporte terrestre,1.0
2026-02-01,Desligado,42,Santa Catarina,49,Transporte rodoviário de carga,Transporte terrestre,-6057.0
2026-02-01,Admitido,42,Santa Catarina,49,Transporte rodoviário de carga,Transporte terrestre,6234.0
2026-02-01,Admitido,42,Santa Catarina,49,Transporte rodoviário de passageiros,Transporte terrestre,905.0
2026-02-01,Desligado,42,Santa Catarina,5,Extração de carvão mineral,Extração de carvão mineral,-27.0
2026-02-01,Admitido,42,Santa Catarina,5,Extração de carvão mineral,Extração de carvão mineral,45.0
2026-02-01,Admitido,42,Santa Catarina,50,Transporte por navegação interior,Transporte aquaviário,4.0
2026-02-01,Desligado,42,Santa Catarina,50,Outros transportes aquaviários,Transporte aquaviário,-28.0
2026-02-01,Admitido,42,Santa Catarina,50,Transporte marítimo de cabotagem e longo curso,Transporte aquaviário,2.0
2026-02-01,Desligado,42,Santa Catarina,50,Transporte por navegação interior,Transporte aquaviário,-4.0
2026-02-01,Admitido,42,Santa Catarina,50,Navegação de apoio,Transporte aquaviário,12.0
2026-02-01,Desligado,42,Santa Catarina,50,Navegação de apoio,Transporte aquaviário,-15.0
2026-02-01,Admitido,42,Santa Catarina,50,Outros transportes aquaviários,Transporte aquaviário,33.0
2026-02-01,Desligado,42,Santa Catarina,50,Transporte marítimo de cabotagem e longo curso,Transporte aquaviário,-1.0
2026-02-01,Admitido,42,Santa Catarina,51,Transporte aéreo de passageiros,Transporte aéreo,10.0
2026-02-01,Desligado,42,Santa Catarina,51,Transporte aéreo de passageiros,Transporte aéreo,-19.0
2026-02-01,Desligado,42,Santa Catarina,52,Atividades auxiliares dos transportes terrestres,Armazenamento e atividades auxiliares dos transportes,-224.0
2026-02-01,Admitido,42,Santa Catarina,52,Atividades auxiliares dos transportes aquaviários,Armazenamento e atividades auxiliares dos transportes,191.0
2026-02-01,Admitido,42,Santa Catarina,52,Atividades relacionadas à organização do transporte de carga,Armazenamento e atividades auxiliares dos transportes,474.0
2026-02-01,Admitido,42,Santa Catarina,52,Atividades auxiliares dos transportes aéreos,Armazenamento e atividades auxiliares dos transportes,47.0
2026-02-01,Desligado,42,Santa Catarina,52,Atividades auxiliares dos transportes aéreos,Armazenamento e atividades auxiliares dos transportes,-68.0
2026-02-01,Admitido,42,Santa Catarina,52,Atividades auxiliares dos transportes terrestres,Armazenamento e atividades auxiliares dos transportes,236.0
2026-02-01,Desligado,42,Santa Catarina,52,"Armazenamento, carga e descarga",Armazenamento e atividades auxiliares dos transportes,-1428.0
2026-02-01,Desligado,42,Santa Catarina,52,Atividades auxiliares dos transportes aquaviários,Armazenamento e atividades auxiliares dos transportes,-172.0
2026-02-01,Desligado,42,Santa Catarina,52,Atividades relacionadas à organização do transporte de carga,Armazenamento e atividades auxiliares dos transportes,-367.0
2026-02-01,Admitido,42,Santa Catarina,52,"Armazenamento, carga e descarga",Armazenamento e atividades auxiliares dos transportes,1667.0
2026-02-01,Admitido,42,Santa Catarina,53,Atividades de malote e de entrega,Correio e outras atividades de entrega,109.0
2026-02-01,Admitido,42,Santa Catarina,53,Atividades de Correio,Correio e outras atividades de entrega,12.0
2026-02-01,Desligado,42,Santa Catarina,53,Atividades de malote e de entrega,Correio e outras atividades de entrega,-76.0
2026-02-01,Desligado,42,Santa Catarina,53,Atividades de Correio,Correio e outras atividades de entrega,-27.0
2026-02-01,Desligado,42,Santa Catarina,55,Outros tipos de alojamento não especificados anteriormente,Alojamento,-95.0
2026-02-01,Admitido,42,Santa Catarina,55,Outros tipos de alojamento não especificados anteriormente,Alojamento,41.0
2026-02-01,Desligado,42,Santa Catarina,55,Hotéis e similares,Alojamento,-1319.0
2026-02-01,Admitido,42,Santa Catarina,55,Hotéis e similares,Alojamento,1315.0
2026-02-01,Desligado,42,Santa Catarina,56,"Serviços de catering, bufê e outros serviços de comida preparada",Alimentação,-1537.0
2026-02-01,Desligado,42,Santa Catarina,56,Restaurantes e outros serviços de alimentação e bebidas,Alimentação,-5908.0
2026-02-01,Admitido,42,Santa Catarina,56,"Serviços de catering, bufê e outros serviços de comida preparada",Alimentação,2282.0
2026-02-01,Admitido,42,Santa Catarina,56,Restaurantes e outros serviços de alimentação e bebidas,Alimentação,5635.0
2026-02-01,Desligado,42,Santa Catarina,58,"Edição integrada à impressão de livros, jornais, revistas e outras publicações",Edição e edição integrada à impressão,-45.0
2026-02-01,Admitido,42,Santa Catarina,58,"Edição de livros, jornais, revistas e outras atividades de edição",Edição e edição integrada à impressão,51.0
2026-02-01,Admitido,42,Santa Catarina,58,"Edição integrada à impressão de livros, jornais, revistas e outras publicações",Edição e edição integrada à impressão,54.0
2026-02-01,Desligado,42,Santa Catarina,58,"Edição de livros, jornais, revistas e outras atividades de edição",Edição e edição integrada à impressão,-34.0
2026-02-01,Admitido,42,Santa Catarina,59,Atividades de gravação de som e de edição de música,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",3.0
2026-02-01,Desligado,42,Santa Catarina,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão","Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",-68.0
2026-02-01,Admitido,42,Santa Catarina,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão","Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",86.0
2026-02-01,Desligado,42,Santa Catarina,59,Atividades de gravação de som e de edição de música,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",-3.0
2026-02-01,Desligado,42,Santa Catarina,60,Atividades de rádio,Atividades de rádio e de televisão,-50.0
2026-02-01,Desligado,42,Santa Catarina,60,Atividades de televisão,Atividades de rádio e de televisão,-35.0
2026-02-01,Admitido,42,Santa Catarina,60,Atividades de rádio,Atividades de rádio e de televisão,55.0
2026-02-01,Admitido,42,Santa Catarina,60,Atividades de televisão,Atividades de rádio e de televisão,31.0
2026-02-01,Admitido,42,Santa Catarina,61,Outras atividades de telecomunicações,Telecomunicações,172.0
2026-02-01,Desligado,42,Santa Catarina,61,Outras atividades de telecomunicações,Telecomunicações,-156.0
2026-02-01,Desligado,42,Santa Catarina,61,Telecomunicações por fio,Telecomunicações,-272.0
2026-02-01,Desligado,42,Santa Catarina,61,Telecomunicações sem fio,Telecomunicações,-7.0
2026-02-01,Admitido,42,Santa Catarina,61,Telecomunicações sem fio,Telecomunicações,8.0
2026-02-01,Admitido,42,Santa Catarina,61,Telecomunicações por fio,Telecomunicações,283.0
2026-02-01,Admitido,42,Santa Catarina,62,Atividades dos serviços de tecnologia da informação,Atividades dos serviços de tecnologia da informação,1595.0
2026-02-01,Desligado,42,Santa Catarina,62,Atividades dos serviços de tecnologia da informação,Atividades dos serviços de tecnologia da informação,-1509.0
2026-02-01,Desligado,42,Santa Catarina,63,Outras atividades de prestação de serviços de informação,Atividades de prestação de serviços de informação,-15.0
2026-02-01,Admitido,42,Santa Catarina,63,Outras atividades de prestação de serviços de informação,Atividades de prestação de serviços de informação,16.0
2026-02-01,Desligado,42,Santa Catarina,63,"Tratamento de dados, hospedagem na Internet e outras atividades relacionadas",Atividades de prestação de serviços de informação,-215.0
2026-02-01,Admitido,42,Santa Catarina,63,"Tratamento de dados, hospedagem na Internet e outras atividades relacionadas",Atividades de prestação de serviços de informação,237.0
2026-02-01,Admitido,42,Santa Catarina,64,Atividades de sociedades de participação,Atividades de serviços financeiros,93.0
2026-02-01,Desligado,42,Santa Catarina,64,Intermediação não monetária - outros instrumentos de captação,Atividades de serviços financeiros,-3.0
2026-02-01,Desligado,42,Santa Catarina,64,Intermediação monetária - depósitos à vista,Atividades de serviços financeiros,-529.0
2026-02-01,Desligado,42,Santa Catarina,64,Atividades de serviços financeiros não especificadas anteriormente,Atividades de serviços financeiros,-60.0
2026-02-01,Admitido,42,Santa Catarina,64,Intermediação não monetária - outros instrumentos de captação,Atividades de serviços financeiros,4.0
2026-02-01,Admitido,42,Santa Catarina,64,Atividades de serviços financeiros não especificadas anteriormente,Atividades de serviços financeiros,94.0
2026-02-01,Admitido,42,Santa Catarina,64,Intermediação monetária - depósitos à vista,Atividades de serviços financeiros,370.0
2026-02-01,Desligado,42,Santa Catarina,64,Atividades de sociedades de participação,Atividades de serviços financeiros,-109.0
2026-02-01,Desligado,42,Santa Catarina,64,Sociedades de capitalização,Atividades de serviços financeiros,-1.0
2026-02-01,Desligado,42,Santa Catarina,65,Seguros-saúde,"Seguros, resseguros, previdência complementar e planos de saúde",-1.0
2026-02-01,Desligado,42,Santa Catarina,65,Seguros de vida e não vida,"Seguros, resseguros, previdência complementar e planos de saúde",-13.0
2026-02-01,Admitido,42,Santa Catarina,65,Previdência complementar,"Seguros, resseguros, previdência complementar e planos de saúde",5.0
2026-02-01,Desligado,42,Santa Catarina,65,Previdência complementar,"Seguros, resseguros, previdência complementar e planos de saúde",-5.0
2026-02-01,Admitido,42,Santa Catarina,65,Seguros de vida e não vida,"Seguros, resseguros, previdência complementar e planos de saúde",8.0
2026-02-01,Desligado,42,Santa Catarina,65,Planos de saúde,"Seguros, resseguros, previdência complementar e planos de saúde",-116.0
2026-02-01,Admitido,42,Santa Catarina,65,Planos de saúde,"Seguros, resseguros, previdência complementar e planos de saúde",136.0
2026-02-01,Admitido,42,Santa Catarina,66,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",116.0
2026-02-01,Desligado,42,Santa Catarina,66,Atividades de administração de fundos por contrato ou comissão,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-2.0
2026-02-01,Admitido,42,Santa Catarina,66,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",278.0
2026-02-01,Admitido,42,Santa Catarina,66,Atividades de administração de fundos por contrato ou comissão,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",11.0
2026-02-01,Desligado,42,Santa Catarina,66,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-151.0
2026-02-01,Desligado,42,Santa Catarina,66,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-239.0
2026-02-01,Admitido,42,Santa Catarina,68,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias,129.0
2026-02-01,Desligado,42,Santa Catarina,68,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias,-122.0
2026-02-01,Desligado,42,Santa Catarina,68,Atividades imobiliárias por contrato ou comissão,Atividades imobiliárias,-432.0
2026-02-01,Admitido,42,Santa Catarina,68,Atividades imobiliárias por contrato ou comissão,Atividades imobiliárias,484.0
2026-02-01,Desligado,42,Santa Catarina,69,"Atividades de contabilidade, consultoria e auditoria contábil e tributária","Atividades jurídicas, de contabilidade e de auditoria",-1061.0
2026-02-01,Admitido,42,Santa Catarina,69,Atividades jurídicas,"Atividades jurídicas, de contabilidade e de auditoria",658.0
2026-02-01,Admitido,42,Santa Catarina,69,"Atividades de contabilidade, consultoria e auditoria contábil e tributária","Atividades jurídicas, de contabilidade e de auditoria",1267.0
2026-02-01,Desligado,42,Santa Catarina,69,Atividades jurídicas,"Atividades jurídicas, de contabilidade e de auditoria",-574.0
2026-02-01,Desligado,42,Santa Catarina,7,Extração de minerais metálicos não ferrosos,Extração de minerais metálicos,-4.0
2026-02-01,Admitido,42,Santa Catarina,7,Extração de minerais metálicos não ferrosos,Extração de minerais metálicos,2.0
2026-02-01,Admitido,42,Santa Catarina,70,Atividades de consultoria em gestão empresarial,Atividades de sedes de empresas e de consultoria em gestão empresarial,334.0
2026-02-01,Desligado,42,Santa Catarina,70,Atividades de consultoria em gestão empresarial,Atividades de sedes de empresas e de consultoria em gestão empresarial,-351.0
2026-02-01,Desligado,42,Santa Catarina,71,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Serviços de arquitetura e engenharia; testes e análises técnicas,-1203.0
2026-02-01,Desligado,42,Santa Catarina,71,Testes e análises técnicas,Serviços de arquitetura e engenharia; testes e análises técnicas,-53.0
2026-02-01,Admitido,42,Santa Catarina,71,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Serviços de arquitetura e engenharia; testes e análises técnicas,1257.0
2026-02-01,Admitido,42,Santa Catarina,71,Testes e análises técnicas,Serviços de arquitetura e engenharia; testes e análises técnicas,78.0
2026-02-01,Desligado,42,Santa Catarina,72,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Pesquisa e desenvolvimento científico,-4.0
