"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"420920","LACERDÓPOLIS","SC","06/2015","24","","3747","","156,13",""
"420920","LACERDÓPOLIS","SC","11/2015","20","","3344","","167,20",""
"420920","LACERDÓPOLIS","SC","08/2017","12","","1862","","155,17",""
"420920","LACERDÓPOLIS","SC","12/2015","20","","3456","","172,80",""
"420920","LACERDÓPOLIS","SC","01/2015","20","","2464","","123,20",""
"420920","LACERDÓPOLIS","SC","10/2023","","13","","8951,0","","688,54"
"420920","LACERDÓPOLIS","SC","11/2023","","11","","7626,0","","693,27"
"420920","LACERDÓPOLIS","SC","12/2017","8","","1303","","162,88",""
"420920","LACERDÓPOLIS","SC","06/2024","","20","","13898,0","","694,90"
"420920","LACERDÓPOLIS","SC","08/2024","","20","","13528,0","","676,40"
"420920","LACERDÓPOLIS","SC","06/2023","","13","","9898","","761,38"
"420920","LACERDÓPOLIS","SC","04/2024","","17","","12398,0","","729,29"
"420920","LACERDÓPOLIS","SC","12/2023","","12","","8276,0","","689,67"
"420920","LACERDÓPOLIS","SC","01/2026","","9","","6387","","709,67"
"420920","LACERDÓPOLIS","SC","02/2026","","7","","4737","","676,71"
"420920","LACERDÓPOLIS","SC","02/2015","20","","2464","","123,20",""
"420920","LACERDÓPOLIS","SC","03/2026","","8","","9223","","1152,88"
"420920","LACERDÓPOLIS","SC","11/2017","11","","1979","","179,91",""
"420920","LACERDÓPOLIS","SC","10/2024","","18","","12453,0","","691,83"
"420920","LACERDÓPOLIS","SC","07/2015","26","","3929","","151,12",""
"420920","LACERDÓPOLIS","SC","01/2024","","11","","6932,0","","630,18"
"420920","LACERDÓPOLIS","SC","07/2023","","14","","9876,00","","705,43"
"420920","LACERDÓPOLIS","SC","02/2024","","11","","6932,0","","630,18"
"420920","LACERDÓPOLIS","SC","03/2024","","14","","10243","","731,64"
"420920","LACERDÓPOLIS","SC","02/2017","16","","2850","","178,13",""
"420920","LACERDÓPOLIS","SC","12/2024","","17","","12148,0","","714,59"
"420920","LACERDÓPOLIS","SC","09/2024","","19","","12753,0","","671,21"
"420920","LACERDÓPOLIS","SC","04/2026","","9","","5818","","646,44"
"420920","LACERDÓPOLIS","SC","03/2015","19","","2317","","121,95",""
"420920","LACERDÓPOLIS","SC","04/2015","22","","3476","","158,00",""
"420920","LACERDÓPOLIS","SC","11/2024","","17","","11703,0","","688,41"
"420920","LACERDÓPOLIS","SC","07/2024","","20","","14023,0","","701,15"
"420920","LACERDÓPOLIS","SC","04/2017","13","","1797","","138,23",""
"420920","LACERDÓPOLIS","SC","03/2017","14","","1996","","142,57",""
"420920","LACERDÓPOLIS","SC","01/2017","15","","2140","","142,67",""
"420920","LACERDÓPOLIS","SC","10/2017","10","","1901","","190,10",""
"420920","LACERDÓPOLIS","SC","08/2015","26","","3931","","151,19",""
"420920","LACERDÓPOLIS","SC","10/2015","25","","3981","","159,24",""
"420920","LACERDÓPOLIS","SC","09/2015","24","","3760","","156,67",""
"420920","LACERDÓPOLIS","SC","03/2023","","12","","8100","","675,00"
"420920","LACERDÓPOLIS","SC","04/2023","","13","","9150","","703,85"
"420920","LACERDÓPOLIS","SC","05/2023","","13","","9150","","703,85"
"420920","LACERDÓPOLIS","SC","08/2023","","14","","9501,00","","678,64"
"420920","LACERDÓPOLIS","SC","09/2023","","14","","9501","","678,64"
"420920","LACERDÓPOLIS","SC","05/2026","","9","","5914","","657,11"
"420920","LACERDÓPOLIS","SC","09/2017","11","","1771","","161,00",""
"420930","LAGES","SC","07/2023","","10398","","7035574,00","","676,63"
"420930","LAGES","SC","05/2023","","10300","","7043602","","683,84"
"420930","LAGES","SC","06/2023","","10273","","7354049","","715,86"
"420930","LAGES","SC","01/2026","","8122","","5943105","","731,73"
"420930","LAGES","SC","02/2026","","8197","","5761175","","702,84"
"420930","LAGES","SC","03/2026","","8020","","5431778","","679,23"
"420930","LAGES","SC","04/2026","","8476","","5700801","","673,77"
"420930","LAGES","SC","12/2024","","9701","","6416800,0","","662,48"
"420930","LAGES","SC","12/2017","6590","","1164112","","176,65",""
"420930","LAGES","SC","11/2017","6449","","1143011","","177,24",""
"420930","LAGES","SC","10/2017","6271","","1092750","","174,25",""
"420930","LAGES","SC","09/2017","6232","","1083350","","173,84",""
"420930","LAGES","SC","08/2017","6322","","1094704","","173,16",""
"420930","LAGES","SC","07/2017","6200","","1082315","","174,57",""
"420930","LAGES","SC","06/2017","6478","","1132672","","174,85",""
"420930","LAGES","SC","05/2026","","8507","","5688331","","669,37"
"420930","LAGES","SC","05/2017","6560","","1150116","","175,32",""
"420930","LAGES","SC","04/2017","6669","","1163111","","174,41",""
"420930","LAGES","SC","03/2017","6549","","1131933","","172,84",""
"420930","LAGES","SC","02/2017","6593","","1148982","","174,27",""
"420930","LAGES","SC","01/2017","6485","","1118096","","172,41",""
"420930","LAGES","SC","05/2015","6427","","973214","","151,43",""
"420930","LAGES","SC","07/2015","6630","","1010791","","152,46",""
"420930","LAGES","SC","08/2015","6560","","1001351","","152,64",""
"420930","LAGES","SC","04/2023","","10159","","6930584","","682,68"
"420930","LAGES","SC","01/2015","6938","","1035721","","149,28",""
"420930","LAGES","SC","03/2015","6944","","1040391","","149,83",""
"420930","LAGES","SC","04/2015","6450","","976461","","151,39",""
"420930","LAGES","SC","11/2015","7020","","1052320","","149,90",""
"420930","LAGES","SC","12/2015","7111","","1068398","","150,25",""
"420930","LAGES","SC","10/2015","7184","","1076483","","149,84",""
"420930","LAGES","SC","06/2015","6392","","968911","","151,58",""
"420930","LAGES","SC","03/2023","","9870","","6745038","","683,87"
"420930","LAGES","SC","08/2023","","10475","","7148749,00","","682,46"
"420930","LAGES","SC","09/2023","","10674","","7292262","","683,18"
"420930","LAGES","SC","10/2023","","10730","","7354968,0","","685,46"
"420930","LAGES","SC","11/2023","","10534","","7024063,0","","667,37"
"420930","LAGES","SC","12/2023","","10444","","6999137,0","","670,61"
"420930","LAGES","SC","11/2024","","9829","","6500586,0","","662,45"
"420930","LAGES","SC","10/2024","","9862","","6482934,0","","657,90"
"420930","LAGES","SC","09/2024","","9789","","6511284,0","","665,78"
"420930","LAGES","SC","08/2024","","9892","","6563879,0","","664,23"
"420930","LAGES","SC","07/2024","","9985","","6606534,0","","662,38"
"420930","LAGES","SC","06/2024","","10442","","7019173,0","","672,85"
"420930","LAGES","SC","05/2024","","10402","","7005507,0","","674,13"
"420930","LAGES","SC","02/2024","","10399","","7005360,0","","673,66"
"420930","LAGES","SC","02/2015","6953","","1040259","","149,61",""
"420930","LAGES","SC","09/2015","7488","","1117605","","149,25",""
"420930","LAGES","SC","04/2024","","10341","","6885062,0","","666,90"
"420930","LAGES","SC","03/2024","","10303","","6788345","","660,41"
"420930","LAGES","SC","01/2024","","10424","","6998353,0","","671,37"
"420930","LAGES","SC","12/2016","6758","","1170528","","173,21",""
"420930","LAGES","SC","02/2016","6646","","1002072,00","","150,78",""
"420930","LAGES","SC","03/2012","7106","","798590","","112,38",""
"420930","LAGES","SC","11/2012","7337","","926522","","126,28",""
"420930","LAGES","SC","03/2016","6569","","995835,00","","151,60",""
"420930","LAGES","SC","07/2016","6950","","1208908,00","","173,94",""
"420930","LAGES","SC","09/2016","6922","","1202511","","173,72",""
"420930","LAGES","SC","08/2018","6624","","1221239","","184,37",""
"420930","LAGES","SC","07/2007","4768","","296677","","62,22",""
"420930","LAGES","SC","03/2007","5248","","322166","","61,39",""
"420930","LAGES","SC","10/2007","4829","","347149","","71,89",""
"420930","LAGES","SC","01/2021","6117","","1105485","","180,72",""
"420930","LAGES","SC","02/2021","6312","","1091846","","172,98",""
"420930","LAGES","SC","04/2021","6530","","534387","","81,84",""
"420930","LAGES","SC","05/2021","6530","","546579","","83,70",""
"420930","LAGES","SC","06/2021","6530","","561535","","85,99",""
"420930","LAGES","SC","07/2021","6530","","572759","","87,71",""
"420930","LAGES","SC","08/2021","6515","","579593","","88,96",""
"420930","LAGES","SC","09/2021","6515","","587792","","90,22",""
"420930","LAGES","SC","10/2021","6515","","602099","","92,42",""
"420930","LAGES","SC","05/2007","4673","","283430","","60,65",""
"420930","LAGES","SC","09/2012","7240","","913444","","126,17",""
"420930","LAGES","SC","09/2007","4952","","354099","","71,51",""
"420930","LAGES","SC","02/2018","6748","","1193824","","176,92",""
"420930","LAGES","SC","07/2012","7179","","895540","","124,74",""
"420930","LAGES","SC","11/2007","4395","","309365","","70,39",""
"420930","LAGES","SC","06/2016","6481","","1006669","","155,33",""
"420930","LAGES","SC","06/2007","3917","","241754","","61,72",""
"420930","LAGES","SC","12/2007","4696","","332767","","70,86",""
"420930","LAGES","SC","03/2021","6434","","1114742","","173,26",""
"420930","LAGES","SC","04/2007","5143","","313396","","60,94",""
"420930","LAGES","SC","02/2012","7141","","802728","","112,41",""
"420930","LAGES","SC","01/2012","7031","","790630","","112,45",""
"420930","LAGES","SC","06/2012","6784","","848324","","125,05",""
"420930","LAGES","SC","10/2016","7178","","1250624","","174,23",""
"420930","LAGES","SC","12/2018","6718","","1218555","","181,39",""
"420930","LAGES","SC","11/2018","6781","","1231526","","181,61",""
"420930","LAGES","SC","10/2018","6585","","1204095","","182,85",""
"420930","LAGES","SC","09/2018","6449","","1183548","","183,52",""
"420930","LAGES","SC","07/2018","6492","","1200936","","184,99",""
"420930","LAGES","SC","06/2018","6507","","1142503","","175,58",""
"420930","LAGES","SC","05/2018","6632","","1173680","","176,97",""
"420930","LAGES","SC","04/2018","6507","","1154355","","177,40",""
"420930","LAGES","SC","01/2018","6681","","1178363","","176,38",""
"420930","LAGES","SC","05/2016","6538","","1008867","","154,31",""
"420930","LAGES","SC","11/2016","6811","","1203251","","176,66",""
"420930","LAGES","SC","10/2012","7257","","920328","","126,82",""
"420930","LAGES","SC","12/2012","7364","","955556","","129,76",""
"420930","LAGES","SC","01/2007","5304","","327405","","61,73",""
"420930","LAGES","SC","04/2012","7007","","810790","","115,71",""
"420930","LAGES","SC","01/2016","6667","","1012832","","151,92",""
"420930","LAGES","SC","05/2012","6835","","804652","","117,73",""
"420930","LAGES","SC","08/2016","6862","","1196358","","174,35",""
"420930","LAGES","SC","03/2018","6879","","1205630","","175,26",""
"420930","LAGES","SC","04/2016","6647","","1012884","","152,38",""
"420930","LAGES","SC","06/2013","7353","","961850","","130,81",""
"420930","LAGES","SC","08/2012","7308","","915148","","125,23",""
"420930","LAGES","SC","10/2013","7131","","942526","","132,17",""
"420930","LAGES","SC","04/2019","6450","","1160202,00","","179,88",""
"420930","LAGES","SC","05/2014","7247","","949272","","130,99",""
"420930","LAGES","SC","11/2013","7036","","932668","","132,56",""
"420930","LAGES","SC","01/2014","7496","","969716","","129,36",""
"420930","LAGES","SC","08/2014","7007","","1060656","","151,37",""
"420930","LAGES","SC","09/2020","6161","","217627","","35,32",""
"420930","LAGES","SC","10/2020","6161","","231066","","37,50",""
"420930","LAGES","SC","10/2014","6942","","1054420","","151,89",""
"420930","LAGES","SC","07/2020","6193","","111091","","17,94",""
"420930","LAGES","SC","12/2013","7526","","988922","","131,40",""
"420930","LAGES","SC","05/2013","7479","","968610","","129,51",""
"420930","LAGES","SC","02/2014","7501","","971994","","129,58",""
"420930","LAGES","SC","07/2014","7159","","1087305","","151,88",""
"420930","LAGES","SC","09/2014","6978","","1061039","","152,05",""
"420930","LAGES","SC","02/2019","6408","","1167985,00","","182,27",""
"420930","LAGES","SC","01/2020","5455","","974048,00","","178,56",""
"420930","LAGES","SC","02/2013","7078","","912038","","128,86",""
"420930","LAGES","SC","06/2014","7252","","1080040","","148,93",""
"420930","LAGES","SC","10/2019","5718","","1020499","","178,47",""
"420930","LAGES","SC","02/2020","5418","","966742","","178,43",""
"420930","LAGES","SC","08/2020","6193","","98501","","15,91",""
"420930","LAGES","SC","12/2025","","8010","","5449911","","686,65"
"420930","LAGES","SC","11/2025","","7884","","5278516,0","","671,31"
"420930","LAGES","SC","09/2013","7160","","946038","","132,13",""
"420930","LAGES","SC","10/2025","","8089","","5454638","","675,50"
"420930","LAGES","SC","09/2025","","8186","","5492570","","672,29"
"420930","LAGES","SC","08/2025","","8373","","5481972","","655,42"
"420930","LAGES","SC","07/2025","","8882","","5793722,0","","653,18"
"420930","LAGES","SC","06/2025","","9580","","6232265","","651,03"
"420930","LAGES","SC","05/2025","","9531","","6206108,0","","651,70"
"420930","LAGES","SC","04/2025","","9550","","6201385,0","","651,00"
"420930","LAGES","SC","03/2025","","9554","","6204823","","651,29"
"420930","LAGES","SC","02/2025","","9302","","6091555,0","","654,87"
"420930","LAGES","SC","01/2025","","9305","","6088395","","654,31"
"420930","LAGES","SC","12/2019","5493","","984914","","179,30",""
"420930","LAGES","SC","11/2014","6986","","1055006","","151,02",""
"420930","LAGES","SC","04/2013","7367","","954206","","129,52",""
"420930","LAGES","SC","03/2013","7566","","981150","","129,68",""
"420930","LAGES","SC","12/2014","6973","","1053074","","151,02",""
"420930","LAGES","SC","01/2013","7318","","928846","","126,93",""
"420930","LAGES","SC","03/2014","7390","","965358","","130,63",""
"420930","LAGES","SC","03/2020","5509","","991806","","180,03",""
"420930","LAGES","SC","04/2020","6192","","105563","","17,05",""
"420930","LAGES","SC","11/2020","6161","","242712","","39,39",""
"420930","LAGES","SC","05/2020","6193","","104402","","16,86",""
"420930","LAGES","SC","06/2020","6193","","105552","","17,04",""
"420930","LAGES","SC","08/2013","7194","","953140","","132,49",""
"420930","LAGES","SC","01/2019","6370","","1163241","","182,61",""
"420930","LAGES","SC","03/2019","6487","","1175074","","181,14",""
"420930","LAGES","SC","05/2019","6514","","1165617","","178,94",""
"420930","LAGES","SC","06/2019","6277","","1123726","","179,02",""
"420930","LAGES","SC","07/2013","7369","","967256","","131,26",""
"420930","LAGES","SC","07/2019","6082","","1094427","","179,95",""
"420930","LAGES","SC","08/2019","6046","","1081013","","178,80",""
"420930","LAGES","SC","04/2014","7398","","964236","","130,34",""
"420930","LAGES","SC","09/2019","5751","","1027060","","178,59",""
"420930","LAGES","SC","11/2019","5516","","990650","","179,60",""
"420930","LAGES","SC","12/2020","6161","","257117","","41,73",""
"420930","LAGES","SC","02/2011","6282","","546975","","87,07",""
"420930","LAGES","SC","11/2011","6950","","792668","","114,05",""
"420930","LAGES","SC","04/2011","6257","","670922","","107,23",""
"420930","LAGES","SC","06/2011","6046","","650778","","107,64",""
"420930","LAGES","SC","09/2011","6777","","768996","","113,47",""
"420930","LAGES","SC","07/2011","5995","","650228","","108,46",""
"420930","LAGES","SC","10/2011","6862","","773338","","112,70",""
"420930","LAGES","SC","08/2011","6018","","669526","","111,25",""
"420930","LAGES","SC","01/2011","5822","","509364","","87,49",""
"420930","LAGES","SC","05/2011","6104","","656456","","107,55",""
"420930","LAGES","SC","12/2011","7030","","804496,00","","114,44",""
"420930","LAGES","SC","03/2011","6221","","540978","","86,96",""
"420930","LAGES","SC","10/2004","3087","","211862","","68,63",""
"420930","LAGES","SC","11/2004","3431","","230975","","67,32",""
"420930","LAGES","SC","03/2004","2940","","207995","","70,75",""
"420930","LAGES","SC","02/2004","2940","","207995","","70,75",""
"420930","LAGES","SC","05/2004","2935","","206150","","70,24",""
"420930","LAGES","SC","04/2004","2936","","206405","","70,30",""
"420930","LAGES","SC","08/2004","2913","","203910","","70,00",""
"420930","LAGES","SC","07/2004","2914","","204315","","70,11",""
"420930","LAGES","SC","09/2004","3018","","209870","","69,54",""
"420930","LAGES","SC","12/2004","3662","","255428","","69,75",""
"420930","LAGES","SC","06/2004","2923","","205195","","70,20",""
"420930","LAGES","SC","01/2004","2940","","207995","","70,75",""
"420930","LAGES","SC","05/2010","6124","","515624","","84,20",""
"420930","LAGES","SC","06/2010","6153","","522539","","84,92",""
"420930","LAGES","SC","10/2010","6068","","569355","","93,83",""
"420930","LAGES","SC","03/2010","6186","","519465","","83,97",""
"420930","LAGES","SC","12/2010","5922","","532178","","89,86",""
"420930","LAGES","SC","07/2010","6067","","515452","","84,96",""
"420930","LAGES","SC","02/2010","6174","","513202,00","","83,12",""
"420930","LAGES","SC","01/2010","5613","","488301","","86,99",""
"420930","LAGES","SC","04/2010","6228","","523677,00","","84,08",""
"420930","LAGES","SC","11/2010","6027","","539699","","89,55",""
"420930","LAGES","SC","08/2010","6070","","523603","","86,26",""
"420930","LAGES","SC","09/2010","6093","","542948","","89,11",""
"420930","LAGES","SC","02/2005","3688","","248475","","67,37",""
"420930","LAGES","SC","11/2005","4940","","341860","","69,20",""
"420930","LAGES","SC","08/2005","4598","","317308","","69,01",""
"420930","LAGES","SC","04/2005","3728","","249281","","66,87",""
"420930","LAGES","SC","09/2005","4593","","316993","","69,02",""
"420930","LAGES","SC","12/2005","5659","","373881","","66,07",""
"420930","LAGES","SC","10/2005","4859","","338052","","69,57",""
"420930","LAGES","SC","03/2005","3674","","247555","","67,38",""
"420930","LAGES","SC","05/2005","3984","","269381","","67,62",""
"420930","LAGES","SC","06/2005","3993","","269576","","67,51",""
"420930","LAGES","SC","01/2005","3694","","249115","","67,44",""
"420930","LAGES","SC","07/2005","4294","","292689","","68,16",""
"420930","LAGES","SC","12/2006","5312","","324821","","61,15",""
"420930","LAGES","SC","01/2006","5595","","364470","","65,14",""
"420930","LAGES","SC","09/2006","5485","","339164,00","","61,83",""
"420930","LAGES","SC","08/2006","5523","","342332,00","","61,98",""
"420930","LAGES","SC","07/2006","5530","","342934,00","","62,01",""
"420930","LAGES","SC","05/2006","5331","","334463,00","","62,74",""
"420930","LAGES","SC","03/2006","5492","","349683","","63,67",""
"420930","LAGES","SC","02/2006","5586","","359571","","64,37",""
"420930","LAGES","SC","06/2006","5670","","355976","","62,78",""
"420930","LAGES","SC","04/2006","5498","","350055,00","","63,67",""
"420930","LAGES","SC","11/2006","5315","","327900","","61,69",""
"420930","LAGES","SC","10/2006","5394","","332728","","61,68",""
"420930","LAGES","SC","02/2009","5200","","423428","","81,43",""
"420930","LAGES","SC","06/2009","4961","","419458","","84,55",""
"420930","LAGES","SC","01/2009","5548","","440792","","79,45",""
"420930","LAGES","SC","08/2009","5477","","459454","","83,89",""
"420930","LAGES","SC","09/2009","5319","","490671","","92,25",""
"420930","LAGES","SC","05/2009","5028","","412276","","82,00",""
"420930","LAGES","SC","07/2009","4916","","413828","","84,18",""
"420930","LAGES","SC","03/2009","5054","","414262","","81,97",""
