anexo_padronizado,coluna,cod_conta,conta,linhas,municipios,anos,primeiro_ano,ultimo_ano
Anexo I-AB,31/12/2013,TitulosEValoresOutros,76 - Títulos e Valores,7,7,1,2013,2013
Anexo I-AB,31/12/2013,TituloseValoresMobiliarios,23 - Títulos e Valores Mobiliários,10,10,1,2013,2013
Anexo I-AB,31/12/2013,ValoresDiferidosPassivo,23 - Valores Diferidos,2,2,1,2013,2013
Anexo I-AB,31/12/2013,ValoresPendentesACurtoPrazoAtivo,19 - VALORES PENDENTES A CURTO PRAZO,54,54,1,2013,2013
Anexo I-AB,31/12/2013,ValoresPendentesACurtoPrazoNF,43 - VALORES PENDENTES A CURTO PRAZO - NF,11,11,1,2013,2013
Anexo I-AB,31/12/2013,ValoresPendentesACurtoPrazoOutros,45 - VALORES PENDENTES A CURTO PRAZO = (46+47),78,78,1,2013,2013
Anexo I-AB,31/12/2013,ValoresPendentesACurtoPrazoPassivo,24 - VALORES PENDENTES A CURTO PRAZO - PF,8,8,1,2013,2013
Anexo I-AB,31/12/2014,AtivoFinanceiro,Ativo Financeiro,168,168,1,2014,2014
Anexo I-AB,31/12/2014,AtivoPermanente,Ativo Permanente,170,170,1,2014,2014
Anexo I-AB,31/12/2014,P1.0.0.0.0.00.00,1.0.0.0.0.00.00 - Ativo,253,253,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.0.0.0.00.00,1.1.0.0.0.00.00 - Ativo Circulante,252,252,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.0.0.00.00,1.1.1.0.0.00.00 - Caixa e Equivalentes de Caixa,251,251,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.1.0.00.00,1.1.1.1.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional,248,248,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.1.1.00.00,1.1.1.1.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional - Consolidação,217,217,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.1.2.00.00,1.1.1.1.2.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional - Intra OFSS,35,35,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.2.0.00.00,1.1.1.2.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Estrangeira,4,4,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.1.2.1.00.00,1.1.1.2.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Estrangeira - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.0.0.00.00,1.1.2.0.0.00.00 - Créditos a Curto Prazo,138,138,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.1.0.00.00,1.1.2.1.0.00.00 - Créditos Tributários a Receber,45,45,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.1.1.00.00,1.1.2.1.1.00.00 - Créditos Tributários a Receber - Consolidação,41,41,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.1.2.00.00,1.1.2.1.2.00.00 - Créditos Tributários a Receber - Intra OFSS,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.1.5.00.00,1.1.2.1.5.00.00 - Créditos Tributários a Receber - Inter OFSS - Município,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.2.0.00.00,1.1.2.2.0.00.00 - Clientes,16,16,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.2.1.00.00,1.1.2.2.1.00.00 - Clientes - Consolidação,17,17,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.3.0.00.00,1.1.2.3.0.00.00 - Créditos de Transferências a Receber,18,18,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.3.1.00.00,1.1.2.3.1.00.00 - Créditos de Transferências a Receber - Consolidação,16,16,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.3.3.00.00,1.1.2.3.3.00.00 - Créditos de Transferências a Receber - Inter OFSS - União,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.3.4.00.00,1.1.2.3.4.00.00 - Créditos de Transferências a Receber - Inter OFSS - Estado,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.4.0.00.00,1.1.2.4.0.00.00 - Empréstimos e Financiamentos Concedidos,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.4.1.00.00,1.1.2.4.1.00.00 - Empréstimos e Financiamentos Concedidos - Consolidação,8,8,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.4.2.00.00,1.1.2.4.2.00.00 - Empréstimos e Financiamentos Concedidos - Intra OFSS,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.4.5.00.00,1.1.2.4.5.00.00 - Empréstimos e Financiamentos Concedidos - Inter OFSS - Município,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.5.0.00.00,1.1.2.5.0.00.00 - Dívida Ativa Tributaria,88,88,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.5.1.00.00,1.1.2.5.1.00.00 - Dívida Ativa Tributaria - Consolidação,80,80,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.5.2.00.00,1.1.2.5.2.00.00 - Dívida Ativa Tributária - Intra OFSS,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.5.5.00.00,1.1.2.5.5.00.00 - Dívida Ativa Tributaria - Inter OFSS - Município,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.6.0.00.00,1.1.2.6.0.00.00 - Dívida Ativa não Tributaria,35,35,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.6.1.00.00,1.1.2.6.1.00.00 - Dívida Ativa não Tributaria - Consolidação,30,30,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.6.3.00.00,1.1.2.6.3.00.00 - Dívida Ativa Não Tributaria - Inter OFSS - União,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.6.5.00.00,1.1.2.6.5.00.00 - Dívida Ativa Não Tributaria - Inter OFSS - Município,6,6,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.9.0.00.00,1.1.2.9.0.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo,10,10,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.9.1.00.00,1.1.2.9.1.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Consolidação,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.2.9.2.00.00,1.1.2.9.2.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Intra OFSS,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.0.0.00.00,1.1.3.0.0.00.00 - Demais Créditos e Valores a Curto Prazo,124,124,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.1.0.00.00,1.1.3.1.0.00.00 - Adiantamentos Concedidos a Pessoal e a Terceiros,8,8,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.1.1.00.00,1.1.3.1.1.00.00 - Adiantamentos Concedidos a Pessoal e a Terceiros - Consolidação,8,8,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.2.0.00.00,1.1.3.2.0.00.00 - Tributos a Recuperar/Compensar,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.2.1.00.00,1.1.3.2.1.00.00 - Tributos a Recuperar/Compensar - Consolidação,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.4.0.00.00,1.1.3.4.0.00.00 - Créditos por Danos ao Patrimônio,46,46,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.4.1.00.00,1.1.3.4.1.00.00 - Créditos por Danos ao Patrimônio - Consolidação,47,47,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.5.0.00.00,1.1.3.5.0.00.00 - Depósitos Restituíveis e Valores Vinculados,40,40,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.5.1.00.00,1.1.3.5.1.00.00 - Depósitos Restituíveis e Valores Vinculados - Consolidação,40,40,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.8.0.00.00,1.1.3.8.0.00.00 - Outros Créditos a Receber e Valores a Curto Prazo,101,101,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.8.1.00.00,1.1.3.8.1.00.00 - Outros Créditos a Receber e Valores a Curto Prazo - Consolidação,99,99,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.9.0.00.00,1.1.3.9.0.00.00 - (-) Ajuste de Perdas de Demais Créditos e Valores a Curto Prazo,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.3.9.1.00.00,1.1.3.9.1.00.00 - (-) Ajuste de Perdas de Demais Créditos e Valores a Curto Prazo - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.0.0.00.00,1.1.4.0.0.00.00 - Investimentos e Aplicações Temporárias a Curto Prazo,81,81,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.1.0.00.00,1.1.4.1.0.00.00 - Títulos e Valores Mobiliários,78,78,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.1.1.00.00,1.1.4.1.1.00.00 - Títulos e Valores Mobiliários - Consolidação,78,78,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.2.0.00.00,1.1.4.2.0.00.00 - Aplicação Temporária em Metais Preciosos,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.2.1.00.00,1.1.4.2.1.00.00 - Aplicação Temporária em Metais Preciosos - Consolidação,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.3.0.00.00,1.1.4.3.0.00.00 - Aplicação Em Segmento de Imóveis,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.3.1.00.00,1.1.4.3.1.00.00 - Aplicação Em Segmento de Imóveis - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.9.0.00.00,1.1.4.9.0.00.00 - (-) Ajuste de Perdas de Investimentos e Aplicações Temporárias,12,12,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.4.9.1.00.00,1.1.4.9.1.00.00 - (-) Ajuste de Perdas de Investimentos Temporários e Aplicações Temporárias - Consolidação,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.0.0.00.00,1.1.5.0.0.00.00 - Estoques,34,34,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.2.0.00.00,1.1.5.2.0.00.00 - Produtos e Serviços Acabados,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.2.1.00.00,1.1.5.2.1.00.00 - Produtos e Serviços Acabados - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.4.0.00.00,1.1.5.4.0.00.00 - Matérias-Primas,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.4.1.00.00,1.1.5.4.1.00.00 - Matérias-Primas - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.6.0.00.00,1.1.5.6.0.00.00 - Almoxarifado,31,31,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.6.1.00.00,1.1.5.6.1.00.00 - Almoxarifado - Consolidação,30,30,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.8.0.00.00,1.1.5.8.0.00.00 - Outros Estoques,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.5.8.1.00.00,1.1.5.8.1.00.00 - Outros Estoques - Consolidação,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.0.0.00.00,1.1.9.0.0.00.00 - Variações Patrimoniais Diminutivas Pagas Antecipadamente,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.1.0.00.00,1.1.9.1.0.00.00 - Prêmios de Seguros a Apropriar,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.1.1.00.00,1.1.9.1.1.00.00 - Prêmios de Seguros a Apropriar - Consolidação,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.2.0.00.00,1.1.9.2.0.00.00 - VPD Financeiras a Apropriar,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.2.1.00.00,1.1.9.2.1.00.00 - VPD Financeiras a Apropriar - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.3.0.00.00,1.1.9.3.0.00.00 - Assinaturas e Anuidades a Apropriar,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.3.1.00.00,1.1.9.3.1.00.00 - Assinaturas e Anuidades a Apropriar - Consolidação,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.8.0.00.00,1.1.9.8.0.00.00 - Demais VPD a Apropriar,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.1.9.8.1.00.00,1.1.9.8.1.00.00 - Demais VPD a Apropriar - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.0.0.0.00.00,1.2.0.0.0.00.00 - Ativo não Circulante,251,251,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.0.0.00.00,1.2.1.0.0.00.00 - Ativo Realizável a Longo Prazo,229,229,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.0.00.00,1.2.1.1.0.00.00 - Créditos a Longo Prazo,212,212,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.00.00,1.2.1.1.1.00.00 - Créditos a Longo Prazo - Consolidação,192,192,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.01.00,1.2.1.1.1.01.00 - Créditos Tributários a Receber,41,41,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.02.00,1.2.1.1.1.02.00 - Clientes,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.03.00,1.2.1.1.1.03.00 - Empréstimos e Financiamentos Concedidos,16,16,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.04.00,1.2.1.1.1.04.00 - Dívida Ativa Tributaria,143,143,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.05.00,1.2.1.1.1.05.00 - Dívida Ativa não Tributaria,82,82,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.1.99.00,1.2.1.1.1.99.00 - (-) Ajuste de Perdas de Créditos a Longo Prazo,18,18,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.00.00,1.2.1.1.2.00.00 - Créditos a Longo Prazo - Intra OFSS,19,19,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.01.00,1.2.1.1.2.01.00 - Créditos Tributários a Receber,4,4,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.03.00,1.2.1.1.2.03.00 - Empréstimos e Financiamentos Concedidos,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.04.00,1.2.1.1.2.04.00 - Dívida Ativa Tributaria,10,10,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.05.00,1.2.1.1.2.05.00 - Dívida Ativa não Tributaria,8,8,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.2.99.00,1.2.1.1.2.99.00 - (-) Ajuste de Perdas de Créditos a Longo Prazo,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.3.00.00,1.2.1.1.3.00.00 - Créditos a Longo Prazo - Inter OFSS - União,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.3.01.00,1.2.1.1.3.01.00 - Créditos Tributários a Receber,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.3.03.00,1.2.1.1.3.03.00 - Empréstimos e Financiamentos Concedidos,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.3.04.00,1.2.1.1.3.04.00 - Dívida Ativa Tributaria,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.3.99.00,1.2.1.1.3.99.00 - (-) Ajuste de Perdas de Créditos a Longo Prazo,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.4.00.00,1.2.1.1.4.00.00 - Créditos a Longo Prazo - Inter OFSS - Estado,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.4.01.00,1.2.1.1.4.01.00 - Créditos Tributários a Receber,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.4.03.00,1.2.1.1.4.03.00 - Empréstimos e Financiamentos Concedidos,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.4.04.00,1.2.1.1.4.04.00 - Dívida Ativa Tributaria,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.5.00.00,1.2.1.1.5.00.00 - Créditos a Longo Prazo - Inter OFSS - Município,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.5.01.00,1.2.1.1.5.01.00 - Créditos Tributários a Receber,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.5.02.00,1.2.1.1.5.02.00 - Clientes,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.5.04.00,1.2.1.1.5.04.00 - Dívida Ativa Tributaria,6,6,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.1.5.05.00,1.2.1.1.5.05.00 - Dívida Ativa não Tributaria,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.0.00.00,1.2.1.2.0.00.00 - Demais Créditos e Valores a Longo Prazo,90,90,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.00.00,1.2.1.2.1.00.00 - Demais Créditos e Valores a Longo Prazo - Consolidação,89,89,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.01.00,1.2.1.2.1.01.00 - Adiantamentos Concedidos a Pessoal e a Terceiros,9,9,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.02.00,1.2.1.2.1.02.00 - Tributos a Recuperar/Compensar,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.04.00,1.2.1.2.1.04.00 - Créditos por Danos ao Patrimônio Provenientes de Créditos Administrativos,10,10,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.05.00,1.2.1.2.1.05.00 - Créditos por Danos ao Patrimônio Apurados em Tomada de Contas Especial,5,5,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.06.00,1.2.1.2.1.06.00 - Depósitos Restituíveis e Valores Vinculados,4,4,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.98.00,1.2.1.2.1.98.00 - Outros Créditos a Receber e Valores a Longo Prazo,68,68,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.2.1.99.00,1.2.1.2.1.99.00 - (-) Ajuste de Perdas de Demais Créditos e Valores a Longo Prazo,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.3.0.00.00,1.2.1.3.0.00.00 - Investimentos e Aplicações Temporárias a Longo Prazo,27,27,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.3.1.00.00,1.2.1.3.1.00.00 - Investimentos e Aplicações Temporárias a Longo Prazo - Consolidação,27,27,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.3.1.01.00,1.2.1.3.1.01.00 - Títulos e Valores Mobiliários,26,26,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.4.0.00.00,1.2.1.4.0.00.00 - Estoques,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.4.1.00.00,1.2.1.4.1.00.00 - Estoques - Consolidação,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.1.4.1.06.00,1.2.1.4.1.06.00 - Almoxarifado,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.0.0.00.00,1.2.2.0.0.00.00 - Investimentos,25,25,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.0.00.00,1.2.2.1.0.00.00 - Participações Permanentes,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.1.00.00,1.2.2.1.1.00.00 - Participações Permanentes - Consolidação,8,8,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.1.01.00,1.2.2.1.1.01.00 - Participações Avaliadas pelo Método de Equivalência Patrimonial,6,6,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.1.02.00,1.2.2.1.1.02.00 - Participações Avaliadas pelo Método de Custo,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.2.00.00,1.2.2.1.2.00.00 - Participações Permanentes - Intra OFSS,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.2.01.00,1.2.2.1.2.01.00 - Participações Avaliadas pelo Método de Equivalência Patrimonial,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.4.00.00,1.2.2.1.4.00.00 - Participações Permanentes - Inter OFSS - Estado,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.1.4.01.00,1.2.2.1.4.01.00 - Participações Avaliadas pelo Método de Equivalência Patrimonial,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.2.0.00.00,1.2.2.2.0.00.00 - Propriedades para Investimento,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.2.1.00.00,1.2.2.2.1.00.00 - Propriedades para Investimento - Consolidação,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.3.0.00.00,1.2.2.3.0.00.00 - Investimentos do RPPS de Longo Prazo,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.3.1.00.00,1.2.2.3.1.00.00 - Investimentos do RPPS de Longo Prazo - Consolidação,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.7.0.00.00,1.2.2.7.0.00.00 - Demais Investimentos Permanentes,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.2.7.1.00.00,1.2.2.7.1.00.00 - Demais Investimentos Permanentes - Consolidação,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.0.0.00.00,1.2.3.0.0.00.00 - Imobilizado,250,250,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.1.0.00.00,1.2.3.1.0.00.00 - Bens Moveis,250,250,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.1.1.00.00,1.2.3.1.1.00.00 - Bens Móveis - Consolidação,242,242,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.2.0.00.00,1.2.3.2.0.00.00 - Bens Imóveis,249,249,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.2.1.00.00,1.2.3.2.1.00.00 - Bens Imóveis - Consolidação,243,243,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.8.0.00.00,"1.2.3.8.0.00.00 - (-) Depreciação, Exaustão e Amortização Acumuladas",33,33,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.8.1.00.00,"1.2.3.8.1.00.00 - (-) Depreciação, Exaustão e Amortização Acumuladas - Consolidação",33,33,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.8.1.01.00,1.2.3.8.1.01.00 - (-) Depreciação Acumulada - Bens Móveis,31,31,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.8.1.02.00,1.2.3.8.1.02.00 - (-) Depreciação Acumulada - Bens Imóveis,7,7,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.9.0.00.00,1.2.3.9.0.00.00 - (-) Redução ao Valor Recuperável de Imobilizado,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.9.1.00.00,1.2.3.9.1.00.00 - (-) Redução ao Valor Recuperável de Imobilizado - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.3.9.1.01.00,1.2.3.9.1.01.00 - (-) Redução ao Valor Recuperável de Imobilizado - Bens Moveis,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.0.0.00.00,1.2.4.0.0.00.00 - Intangível,15,15,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.1.0.00.00,1.2.4.1.0.00.00 - Softwares,14,14,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.1.1.00.00,1.2.4.1.1.00.00 - Softwares - Consolidação,14,14,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.2.0.00.00,"1.2.4.2.0.00.00 - Marcas, Direitos e Patentes Industriais",2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.2.1.00.00,"1.2.4.2.1.00.00 - Marcas, Direitos e Patentes Industriais - Consolidação",2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.3.0.00.00,1.2.4.3.0.00.00 - Direito de Uso de Imóveis,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.3.1.00.00,1.2.4.3.1.00.00 - Direito de Uso de Imóveis - Consolidação,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.8.0.00.00,1.2.4.8.0.00.00 - (-) Amortização Acumulada,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.8.1.00.00,1.2.4.8.1.00.00 - (-) Amortização Acumulada - Consolidação,3,3,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.8.1.01.00,1.2.4.8.1.01.00 - (-) Amortização Acumulada - Softwares,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P1.2.4.8.1.03.00,1.2.4.8.1.03.00 - (-) Amortização Acumulada - Direito de Uso de Imóveis,1,1,1,2014,2014
Anexo I-AB,31/12/2014,P2.0.0.0.0.00.00,2.0.0.0.0.00.00 - Passivo e Patrimônio Liquido,253,253,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.0.0.0.00.00,2.1.0.0.0.00.00 - Passivo Circulante,249,249,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.0.0.00.00,"2.1.1.0.0.00.00 - Obrigações Trabalhistas, Previdenciárias e Assistenciais a Pagar a Curto Prazo",163,163,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.1.0.00.00,2.1.1.1.0.00.00 - Pessoal a Pagar,112,112,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.1.1.00.00,2.1.1.1.1.00.00 - Pessoal a Pagar - Consolidação,111,111,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.2.0.00.00,2.1.1.2.0.00.00 - Benefícios Previdenciários a Pagar,94,94,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.2.1.00.00,2.1.1.2.1.00.00 - Benefícios Previdenciários a Pagar - Consolidação,84,84,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.2.2.00.00,2.1.1.2.2.00.00 - Benefícios Previdenciários a Pagar - Intra OFSS,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.2.3.00.00,2.1.1.2.3.00.00 - Benefícios Previdenciários a Pagar - Inter OFSS - União,7,7,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.2.5.00.00,2.1.1.2.5.00.00 - Benefícios Previdenciários a Pagar - Inter OFSS - Município,2,2,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.3.0.00.00,2.1.1.3.0.00.00 - Benefícios Assistenciais a Pagar,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.3.1.00.00,2.1.1.3.1.00.00 - Benefícios Assistenciais a Pagar - Consolidação,11,11,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.4.0.00.00,2.1.1.4.0.00.00 - Encargos Sociais a Pagar,82,82,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.4.1.00.00,2.1.1.4.1.00.00 - Encargos Sociais a Pagar - Consolidação,47,47,1,2014,2014
Anexo I-AB,31/12/2014,P2.1.1.4.2.00.00,2.1.1.4.2.00.00 - Encargos Sociais a Pagar - Intra OFSS,13,13,1,2014,2014
