Data de Referência,Ano,Nível Territorial,Cód. Munic,Município,Mesorregião,VPs,Mesos,Tipo PIB,Indicador,Valor
2027-01-01,2027,Município,421480,Rio do Sul,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,5073038521.131901
2027-01-01,2027,Município,421470,Rio dos Cedros,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,602005864.3315501
2027-01-01,2027,Município,421510,Rodeio,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,480926931.7202606
2027-01-01,2027,Município,421530,Salete,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,423249660.4574021
2027-01-01,2027,Município,421635,São João do Itaperiú,Vale do Itajai,Vale do Itapocu,,Projeção,PIB,541402686.8173077
2027-01-01,2027,Município,421780,Taió,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,1117886381.026131
2027-01-01,2027,Município,421820,Timbó,Vale do Itajai,Vale do Itajaí,,Projeção,PIB,2892458541.371587
2027-01-01,2027,Município,421860,Trombudo Central,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,489098184.8002382
2027-01-01,2027,Município,421920,Vidal Ramos,Vale do Itajai,Vale do Itajaí Mirim,,Projeção,PIB,436378398.9467626
2027-01-01,2027,Município,421940,Witmarsum,Vale do Itajai,Alto Vale do Itajaí,,Projeção,PIB,218577427.8235185
2028-01-01,2028,Município,420070,Alfredo Wagner,Grande Florianópolis,Sudeste,,Projeção,PIB,440197406.0222391
2028-01-01,2028,Município,420090,Angelina,Grande Florianópolis,Sudeste,,Projeção,PIB,197560202.4105355
2028-01-01,2028,Município,420110,Anitápolis,Grande Florianópolis,Sudeste,,Projeção,PIB,114032108.3217007
2028-01-01,2028,Município,420120,Antônio Carlos,Grande Florianópolis,Sudeste,,Projeção,PIB,1339915429.072031
2028-01-01,2028,Município,420230,Biguaçu,Grande Florianópolis,Sudeste,,Projeção,PIB,3991742233.570223
2028-01-01,2028,Município,420370,Canelinha,Grande Florianópolis,Sudeste,,Projeção,PIB,488573855.2155322
2028-01-01,2028,Município,420540,Florianópolis,Grande Florianópolis,Sudeste,,Projeção,PIB,33204359447.344
2028-01-01,2028,Município,420600,Governador Celso Ramos,Grande Florianópolis,Sudeste,,Projeção,PIB,828999888.217954
2028-01-01,2028,Município,420980,Leoberto Leal,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,179368547.2811928
2028-01-01,2028,Município,421020,Major Gercino,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,85522890.89519136
2028-01-01,2028,Município,421150,Nova Trento,Grande Florianópolis,Vale do Itajaí Mirim,,Projeção,PIB,1165630375.494473
2028-01-01,2028,Município,421190,Palhoça,Grande Florianópolis,Sudeste,,Projeção,PIB,13563915531.97635
2028-01-01,2028,Município,421230,Paulo Lopes,Grande Florianópolis,Sudeste,,Projeção,PIB,463511913.3763335
2028-01-01,2028,Município,421430,Rancho Queimado,Grande Florianópolis,Sudeste,,Projeção,PIB,256823329.4117055
2028-01-01,2028,Município,421570,Santo Amaro da Imperatriz,Grande Florianópolis,Sudeste,,Projeção,PIB,2132347782.464029
2028-01-01,2028,Município,421590,São Bonifácio,Grande Florianópolis,Sudeste,,Projeção,PIB,335254907.2594253
2028-01-01,2028,Município,421660,São José,Grande Florianópolis,Sudeste,,Projeção,PIB,17563722010.10043
2028-01-01,2028,Município,421630,São João Batista,Grande Florianópolis,Sudeste,,Projeção,PIB,1537955732.305351
2028-01-01,2028,Município,421725,São Pedro de Alcântara,Grande Florianópolis,Sudeste,,Projeção,PIB,166828617.5981828
2028-01-01,2028,Município,421800,Tijucas,Grande Florianópolis,Sudeste,,Projeção,PIB,4815187122.01606
2028-01-01,2028,Município,420060,Águas Mornas,Grande Florianópolis,Sudeste,,Projeção,PIB,296859113.9465487
2028-01-01,2028,Município,420130,Araquari,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,18339221592.1688
2028-01-01,2028,Município,420205,Balneário Barra do Sul,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,379520311.1095504
2028-01-01,2028,Município,420213,Bela Vista do Toldo,Norte Catarinense,Centro-Norte,,Projeção,PIB,283247295.8245405
2028-01-01,2028,Município,420330,Campo Alegre,Norte Catarinense,Planalto Norte,,Projeção,PIB,1006797010.469878
2028-01-01,2028,Município,420380,Canoinhas,Norte Catarinense,Centro-Norte,,Projeção,PIB,2799900402.704772
2028-01-01,2028,Município,420450,Corupá,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1226835837.085473
2028-01-01,2028,Município,420580,Garuva,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,2830536145.530707
2028-01-01,2028,Município,420650,Guaramirim,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,3832223837.94249
2028-01-01,2028,Município,420790,Irineópolis,Norte Catarinense,Centro-Norte,,Projeção,PIB,709929020.1541054
2028-01-01,2028,Município,420810,Itaiópolis,Norte Catarinense,Planalto Norte,,Projeção,PIB,1654975053.377018
2028-01-01,2028,Município,420845,Itapoá,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,3571118808.783097
2028-01-01,2028,Município,420890,Jaraguá do Sul,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,17064199992.83632
2028-01-01,2028,Município,420910,Joinville,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,56281489382.63974
2028-01-01,2028,Município,421010,Mafra,Norte Catarinense,Planalto Norte,,Projeção,PIB,3551866880.406127
2028-01-01,2028,Município,421030,Major Vieira,Norte Catarinense,Centro-Norte,,Projeção,PIB,449191743.2764664
2028-01-01,2028,Município,421060,Massaranduba,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1190010566.761711
2028-01-01,2028,Município,421110,Monte Castelo,Norte Catarinense,Planalto Norte,,Projeção,PIB,326888277.3457062
2028-01-01,2028,Município,421220,Papanduva,Norte Catarinense,Planalto Norte,,Projeção,PIB,1344503380.965584
2028-01-01,2028,Município,421360,Porto União,Norte Catarinense,Centro-Norte,,Projeção,PIB,1476801172.474413
2028-01-01,2028,Município,421500,Rio Negrinho,Norte Catarinense,Planalto Norte,,Projeção,PIB,1733052607.482197
2028-01-01,2028,Município,421567,Santa Terezinha,Norte Catarinense,Alto Vale do Itajaí,,Projeção,PIB,372042426.2402298
2028-01-01,2028,Município,421740,Schroeder,Norte Catarinense,Vale do Itapocu,,Projeção,PIB,1042501884.236359
2028-01-01,2028,Município,421580,São Bento do Sul,Norte Catarinense,Planalto Norte,,Projeção,PIB,5269464298.973795
2028-01-01,2028,Município,421620,São Francisco do Sul,Norte Catarinense,Norte-Nordeste,,Projeção,PIB,12080730949.79937
2028-01-01,2028,Município,421825,Timbó Grande,Norte Catarinense,Centro-Norte,,Projeção,PIB,342842876.3950754
2028-01-01,2028,Município,421830,Três Barras,Norte Catarinense,Centro-Norte,,Projeção,PIB,2540576154.827296
2028-01-01,2028,Município,420010,Abelardo Luz,Oeste Catarinense,Oeste,,Projeção,PIB,1124340908.554362
2028-01-01,2028,Município,420075,Alto Bela Vista,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,86745003.78479348
2028-01-01,2028,Município,420080,Anchieta,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,265637607.6057448
2028-01-01,2028,Município,420127,Arabutã,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,492150315.5577977
2028-01-01,2028,Município,420160,Arroio Trinta,Oeste Catarinense,Centro-Norte,,Projeção,PIB,161508992.0035767
2028-01-01,2028,Município,420165,Arvoredo,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,239760529.0829855
2028-01-01,2028,Município,420208,Bandeirante,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,155709277.2838963
2028-01-01,2028,Município,420209,Barra Bonita,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,69153594.3403209
2028-01-01,2028,Município,420215,Belmonte,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,93531410.82723156
2028-01-01,2028,Município,420253,Bom Jesus,Oeste Catarinense,Oeste,,Projeção,PIB,227358447.2485901
2028-01-01,2028,Município,420257,Bom Jesus do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,100544142.042906
2028-01-01,2028,Município,420310,Caibi,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,424097836.112626
2028-01-01,2028,Município,420315,Calmon,Oeste Catarinense,Centro-Norte,,Projeção,PIB,126126893.769478
2028-01-01,2028,Município,420350,Campo Erê,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,531978881.9250929
2028-01-01,2028,Município,420390,Capinzal,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,1627408944.730832
2028-01-01,2028,Município,420400,Catanduvas,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,771099399.7913965
2028-01-01,2028,Município,420410,Caxambu do Sul,Oeste Catarinense,Oeste,,Projeção,PIB,244266472.6435387
2028-01-01,2028,Município,420300,Caçador,Oeste Catarinense,Centro-Norte,,Projeção,PIB,5880348803.836418
2028-01-01,2028,Município,420420,Chapecó,Oeste Catarinense,Oeste,,Projeção,PIB,21063847657.29932
2028-01-01,2028,Município,420430,Concórdia,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,6152756743.050442
2028-01-01,2028,Município,420435,Cordilheira Alta,Oeste Catarinense,Oeste,,Projeção,PIB,607106603.5777317
2028-01-01,2028,Município,420440,Coronel Freitas,Oeste Catarinense,Oeste,,Projeção,PIB,496400415.3245224
2028-01-01,2028,Município,420445,Coronel Martins,Oeste Catarinense,Oeste,,Projeção,PIB,75132395.15250829
2028-01-01,2028,Município,420470,Cunha Porã,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,1157812875.340761
2028-01-01,2028,Município,420475,Cunhataí,Oeste Catarinense,Oeste,,Projeção,PIB,122325993.1871354
2028-01-01,2028,Município,420490,Descanso,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,392702338.3394285
2028-01-01,2028,Município,420500,Dionísio Cerqueira,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,805798004.1289396
2028-01-01,2028,Município,420517,Entre Rios,Oeste Catarinense,Oeste,,Projeção,PIB,81114381.41577743
2028-01-01,2028,Município,420520,Erval Velho,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,273901505.9493187
2028-01-01,2028,Município,420530,Faxinal dos Guedes,Oeste Catarinense,Oeste,,Projeção,PIB,847863262.8203474
2028-01-01,2028,Município,420535,Flor do Sertão,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,114958147.5323961
2028-01-01,2028,Município,420543,Formosa do Sul,Oeste Catarinense,Oeste,,Projeção,PIB,112818208.8915832
2028-01-01,2028,Município,420550,Fraiburgo,Oeste Catarinense,Centro-Norte,,Projeção,PIB,1527029077.44887
2028-01-01,2028,Município,420560,Galvão,Oeste Catarinense,Oeste,,Projeção,PIB,143602684.237248
2028-01-01,2028,Município,420640,Guaraciaba,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,685107391.345024
2028-01-01,2028,Município,420660,Guarujá do Sul,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,292953269.6339054
2028-01-01,2028,Município,420665,Guatambú,Oeste Catarinense,Oeste,,Projeção,PIB,794527304.1376061
2028-01-01,2028,Município,420670,Herval d'Oeste,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,730653596.1187389
2028-01-01,2028,Município,420675,Ibiam,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,96458033.15998307
2028-01-01,2028,Município,420680,Ibicaré,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,183238366.1636453
2028-01-01,2028,Município,420757,Iomerê,Oeste Catarinense,Centro-Norte,,Projeção,PIB,467746994.0345825
2028-01-01,2028,Município,420760,Ipira,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,139828561.1196248
2028-01-01,2028,Município,420765,Iporã do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,547466609.3528242
2028-01-01,2028,Município,420768,Ipuaçu,Oeste Catarinense,Oeste,,Projeção,PIB,447990450.9000714
2028-01-01,2028,Município,420770,Ipumirim,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,633502039.6931374
2028-01-01,2028,Município,420775,Iraceminha,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,305030418.2703795
2028-01-01,2028,Município,420780,Irani,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,360293414.2047774
2028-01-01,2028,Município,420785,Irati,Oeste Catarinense,Oeste,,Projeção,PIB,81687534.70908651
2028-01-01,2028,Município,420840,Itapiranga,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,1613199921.604327
2028-01-01,2028,Município,420800,Itá,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,607089810.8657739
2028-01-01,2028,Município,420860,Jaborá,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,247212844.4928049
2028-01-01,2028,Município,420895,Jardinópolis,Oeste Catarinense,Oeste,,Projeção,PIB,87294566.27150686
2028-01-01,2028,Município,420900,Joaçaba,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,2861348482.677855
2028-01-01,2028,Município,420917,Jupiá,Oeste Catarinense,Oeste,,Projeção,PIB,122473282.6407577
2028-01-01,2028,Município,420920,Lacerdópolis,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,192922893.5842574
2028-01-01,2028,Município,420945,Lajeado Grande,Oeste Catarinense,Oeste,,Projeção,PIB,124796868.84615
2028-01-01,2028,Município,420970,Lebon Régis,Oeste Catarinense,Centro-Norte,,Projeção,PIB,514929706.2892862
2028-01-01,2028,Município,420985,Lindóia do Sul,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,200352216.8329369
2028-01-01,2028,Município,421003,Luzerna,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,380622762.1734477
2028-01-01,2028,Município,421005,Macieira,Oeste Catarinense,Centro-Norte,,Projeção,PIB,77047893.83487912
2028-01-01,2028,Município,421050,Maravilha,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,2985617342.017695
2028-01-01,2028,Município,421055,Marema,Oeste Catarinense,Oeste,,Projeção,PIB,94502030.40859412
2028-01-01,2028,Município,421070,Matos Costa,Oeste Catarinense,Centro-Norte,,Projeção,PIB,84238031.2433826
2028-01-01,2028,Município,421090,Modelo,Oeste Catarinense,Oeste,,Projeção,PIB,197698437.7504049
2028-01-01,2028,Município,421100,Mondaí,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,1501152409.113906
2028-01-01,2028,Município,421140,Nova Erechim,Oeste Catarinense,Oeste,,Projeção,PIB,289537189.173721
2028-01-01,2028,Município,421145,Nova Itaberaba,Oeste Catarinense,Oeste,,Projeção,PIB,194332477.0792491
2028-01-01,2028,Município,421165,Novo Horizonte,Oeste Catarinense,Oeste,,Projeção,PIB,173276452.097925
2028-01-01,2028,Município,421180,Ouro,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,315924680.0677228
2028-01-01,2028,Município,421185,Ouro Verde,Oeste Catarinense,Oeste,,Projeção,PIB,179971106.5681384
2028-01-01,2028,Município,421187,Paial,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,71923330.97486682
2028-01-01,2028,Município,421200,Palma Sola,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,381663679.0827766
2028-01-01,2028,Município,421210,Palmitos,Oeste Catarinense,Oeste,,Projeção,PIB,1316696810.601954
2028-01-01,2028,Município,421223,Paraíso,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,211565610.8411664
2028-01-01,2028,Município,421227,Passos Maia,Oeste Catarinense,Oeste,,Projeção,PIB,224494450.6037991
2028-01-01,2028,Município,421260,Peritiba,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,184747134.6595988
2028-01-01,2028,Município,421290,Pinhalzinho,Oeste Catarinense,Oeste,,Projeção,PIB,2286612533.464021
2028-01-01,2028,Município,421300,Pinheiro Preto,Oeste Catarinense,Centro-Norte,,Projeção,PIB,386368593.0636174
2028-01-01,2028,Município,421310,Piratuba,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,1079113247.028986
2028-01-01,2028,Município,421315,Planalto Alegre,Oeste Catarinense,Oeste,,Projeção,PIB,153034279.0505707
2028-01-01,2028,Município,421340,Ponte Serrada,Oeste Catarinense,Oeste,,Projeção,PIB,407633474.1879986
2028-01-01,2028,Município,421390,Presidente Castello Branco,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,78355721.33173853
2028-01-01,2028,Município,421415,Princesa,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,159296307.2552059
2028-01-01,2028,Município,421420,Quilombo,Oeste Catarinense,Oeste,,Projeção,PIB,645032157.045518
2028-01-01,2028,Município,421440,Rio das Antas,Oeste Catarinense,Centro-Norte,,Projeção,PIB,359420573.1029083
2028-01-01,2028,Município,421507,Riqueza,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,217524417.7558678
2028-01-01,2028,Município,421520,Romelândia,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,109281477.6212748
2028-01-01,2028,Município,421535,Saltinho,Oeste Catarinense,Oeste,,Projeção,PIB,118708970.8609745
2028-01-01,2028,Município,421540,Salto Veloso,Oeste Catarinense,Centro-Norte,,Projeção,PIB,375671070.8284377
2028-01-01,2028,Município,421555,Santa Helena,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,145371235.7712634
2028-01-01,2028,Município,421568,Santa Terezinha do Progresso,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,88148389.9169349
2028-01-01,2028,Município,421569,Santiago do Sul,Oeste Catarinense,Oeste,,Projeção,PIB,61342058.37604969
2028-01-01,2028,Município,421730,Saudades,Oeste Catarinense,Oeste,,Projeção,PIB,833140812.8086029
2028-01-01,2028,Município,421750,Seara,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,1658307601.144769
2028-01-01,2028,Município,421755,Serra Alta,Oeste Catarinense,Oeste,,Projeção,PIB,146535361.9536088
2028-01-01,2028,Município,421775,Sul Brasil,Oeste Catarinense,Oeste,,Projeção,PIB,120622225.9217318
2028-01-01,2028,Município,421575,São Bernardino,Oeste Catarinense,Oeste,,Projeção,PIB,108161389.1262479
2028-01-01,2028,Município,421600,São Carlos,Oeste Catarinense,Oeste,,Projeção,PIB,940513619.6602542
2028-01-01,2028,Município,421610,São Domingos,Oeste Catarinense,Oeste,,Projeção,PIB,534696939.0501664
2028-01-01,2028,Município,421670,São José do Cedro,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,720038408.1791259
2028-01-01,2028,Município,421625,São João do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,560219070.7027307
2028-01-01,2028,Município,421715,São Miguel da Boa Vista,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,80438269.09059705
2028-01-01,2028,Município,421720,São Miguel do Oeste,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,3542657836.704121
2028-01-01,2028,Município,421790,Tangará,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,852114599.4005827
2028-01-01,2028,Município,421795,Tigrinhos,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,98076655.37762885
2028-01-01,2028,Município,421850,Treze Tílias,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,1597336282.299339
2028-01-01,2028,Município,421875,Tunápolis,Oeste Catarinense,Extremo Oeste,,Projeção,PIB,249425042.7172104
2028-01-01,2028,Município,421885,União do Oeste,Oeste Catarinense,Oeste,,Projeção,PIB,105570218.7793085
2028-01-01,2028,Município,421917,Vargem Bonita,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,681020162.5369662
2028-01-01,2028,Município,421910,Vargeão,Oeste Catarinense,Oeste,,Projeção,PIB,297661884.5750701
2028-01-01,2028,Município,421930,Videira,Oeste Catarinense,Centro-Norte,,Projeção,PIB,4564361362.319811
2028-01-01,2028,Município,421935,Vitor Meireles,Oeste Catarinense,Alto Vale do Itajaí,,Projeção,PIB,203499881.4706843
2028-01-01,2028,Município,421950,Xanxerê,Oeste Catarinense,Oeste,,Projeção,PIB,3400462750.281353
2028-01-01,2028,Município,421960,Xavantina,Oeste Catarinense,Alto Uruguai Catarinense,,Projeção,PIB,253472790.6633109
2028-01-01,2028,Município,421970,Xaxim,Oeste Catarinense,Oeste,,Projeção,PIB,1851363896.780377
2028-01-01,2028,Município,420040,Água Doce,Oeste Catarinense,Centro-Oeste,,Projeção,PIB,868263493.9650767
2028-01-01,2028,Município,420055,Águas Frias,Oeste Catarinense,Oeste,,Projeção,PIB,225047598.9222044
2028-01-01,2028,Município,420050,Águas de Chapecó,Oeste Catarinense,Oeste,,Projeção,PIB,235857553.2596051
2028-01-01,2028,Município,420005,Abdon Batista,Serrana,Centro-Oeste,,Projeção,PIB,126541451.2580663
2028-01-01,2028,Município,420100,Anita Garibaldi,Serrana,Serra Catarinense,,Projeção,PIB,260037741.7449748
2028-01-01,2028,Município,420243,Bocaina do Sul,Serrana,Serra Catarinense,,Projeção,PIB,142576580.642415
2028-01-01,2028,Município,420250,Bom Jardim da Serra,Serrana,Serra Catarinense,,Projeção,PIB,424168599.9569543
2028-01-01,2028,Município,420260,Bom Retiro,Serrana,Serra Catarinense,,Projeção,PIB,455606627.2301211
2028-01-01,2028,Município,420287,Brunópolis,Serrana,Centro-Oeste,,Projeção,PIB,151620970.4219625
2028-01-01,2028,Município,420340,Campo Belo do Sul,Serrana,Serra Catarinense,,Projeção,PIB,434692663.8820386
2028-01-01,2028,Município,420360,Campos Novos,Serrana,Centro-Oeste,,Projeção,PIB,3962325922.448054
2028-01-01,2028,Município,420325,Capão Alto,Serrana,Serra Catarinense,,Projeção,PIB,356043154.6967122
2028-01-01,2028,Município,420415,Celso Ramos,Serrana,Serra Catarinense,,Projeção,PIB,97950502.23635264
2028-01-01,2028,Município,420417,Cerro Negro,Serrana,Serra Catarinense,,Projeção,PIB,172872511.3685
2028-01-01,2028,Município,420455,Correia Pinto,Serrana,Serra Catarinense,,Projeção,PIB,733455004.6851847
2028-01-01,2028,Município,420480,Curitibanos,Serrana,Centro-Norte,,Projeção,PIB,2157787653.921856
2028-01-01,2028,Município,420555,Frei Rogério,Serrana,Centro-Norte,,Projeção,PIB,123325542.4666149
2028-01-01,2028,Município,420930,Lages,Serrana,Serra Catarinense,,Projeção,PIB,9018757494.394306
2028-01-01,2028,Município,421105,Monte Carlo,Serrana,Centro-Oeste,,Projeção,PIB,326933443.4796593
2028-01-01,2028,Município,421175,Otacílio Costa,Serrana,Serra Catarinense,,Projeção,PIB,1436780054.159443
2028-01-01,2028,Município,421189,Painel,Serrana,Serra Catarinense,,Projeção,PIB,119549301.0520259
2028-01-01,2028,Município,421205,Palmeira,Serrana,Serra Catarinense,,Projeção,PIB,236152340.4172851
2028-01-01,2028,Município,421330,Ponte Alta,Serrana,Serra Catarinense,,Projeção,PIB,199040538.0931402
2028-01-01,2028,Município,421335,Ponte Alta do Norte,Serrana,Centro-Norte,,Projeção,PIB,137411622.7532504
2028-01-01,2028,Município,421505,Rio Rufino,Serrana,Serra Catarinense,,Projeção,PIB,102334450.803515
2028-01-01,2028,Município,421550,Santa Cecília,Serrana,Centro-Norte,,Projeção,PIB,713270158.6975795
2028-01-01,2028,Município,421605,São Cristóvão do Sul,Serrana,Centro-Norte,,Projeção,PIB,175355414.3153114
2028-01-01,2028,Município,421650,São Joaquim,Serrana,Serra Catarinense,,Projeção,PIB,1681596053.078453
2028-01-01,2028,Município,421680,São José do Cerrito,Serrana,Serra Catarinense,,Projeção,PIB,400337539.0401469
2028-01-01,2028,Município,421690,São Lourenço do Oeste,Serrana,Oeste,,Projeção,PIB,2151463861.889332
2028-01-01,2028,Município,421890,Urubici,Serrana,Serra Catarinense,,Projeção,PIB,520650145.4900222
2028-01-01,2028,Município,421895,Urupema,Serrana,Serra Catarinense,,Projeção,PIB,146718321.5131002
2028-01-01,2028,Município,421915,Vargem,Serrana,Centro-Oeste,,Projeção,PIB,100471754.0815365
2028-01-01,2028,Município,421985,Zortéa,Serrana,Centro-Oeste,,Projeção,PIB,150454737.4365015
2028-01-01,2028,Município,420140,Araranguá,Sul Catarinense,Sul,,Projeção,PIB,3163697748.121186
2028-01-01,2028,Município,420150,Armazém,Sul Catarinense,Litoral Sul,,Projeção,PIB,395387585.9310454
2028-01-01,2028,Município,420195,Balneário Arroio do Silva,Sul Catarinense,Sul,,Projeção,PIB,353197605.9417194
2028-01-01,2028,Município,420207,Balneário Gaivota,Sul Catarinense,Sul,,Projeção,PIB,375855047.6892863
2028-01-01,2028,Município,422000,Balneário Rincão,Sul Catarinense,Sul,,Projeção,PIB,504542016.9972353
2028-01-01,2028,Município,420280,Braço do Norte,Sul Catarinense,Litoral Sul,,Projeção,PIB,2585263818.341618
2028-01-01,2028,Município,420395,Capivari de Baixo,Sul Catarinense,Litoral Sul,,Projeção,PIB,662126352.5306902
2028-01-01,2028,Município,420425,Cocal do Sul,Sul Catarinense,Sul,,Projeção,PIB,1258569984.531543
2028-01-01,2028,Município,420460,Criciúma,Sul Catarinense,Sul,,Projeção,PIB,13642035847.36888
2028-01-01,2028,Município,420519,Ermo,Sul Catarinense,Sul,,Projeção,PIB,283288535.7878767
2028-01-01,2028,Município,420545,Forquilhinha,Sul Catarinense,Sul,,Projeção,PIB,1803627893.481568
2028-01-01,2028,Município,420570,Garopaba,Sul Catarinense,Sudeste,,Projeção,PIB,1250214399.024149
2028-01-01,2028,Município,420620,Gravatal,Sul Catarinense,Litoral Sul,,Projeção,PIB,523718603.0867624
2028-01-01,2028,Município,420610,Grão-Pará,Sul Catarinense,Litoral Sul,,Projeção,PIB,452643555.1309249
2028-01-01,2028,Município,420720,Imaruí,Sul Catarinense,Litoral Sul,,Projeção,PIB,337392377.4666795
2028-01-01,2028,Município,420730,Imbituba,Sul Catarinense,Litoral Sul,,Projeção,PIB,4258761293.94621
2028-01-01,2028,Município,420700,Içara,Sul Catarinense,Sul,,Projeção,PIB,6188220450.063357
2028-01-01,2028,Município,420870,Jacinto Machado,Sul Catarinense,Sul,,Projeção,PIB,867715254.7112836
2028-01-01,2028,Município,420880,Jaguaruna,Sul Catarinense,Litoral Sul,,Projeção,PIB,1028367534.655703
2028-01-01,2028,Município,420940,Laguna,Sul Catarinense,Litoral Sul,,Projeção,PIB,1480473285.058479
2028-01-01,2028,Município,420960,Lauro Müller,Sul Catarinense,Sul,,Projeção,PIB,505889327.6274812
2028-01-01,2028,Município,421040,Maracajá,Sul Catarinense,Sul,,Projeção,PIB,369870294.2106299
2028-01-01,2028,Município,421080,Meleiro,Sul Catarinense,Sul,,Projeção,PIB,513260063.5271759
2028-01-01,2028,Município,421125,Morro Grande,Sul Catarinense,Sul,,Projeção,PIB,227163884.5866239
2028-01-01,2028,Município,421120,Morro da Fumaça,Sul Catarinense,Sul,,Projeção,PIB,1068805800.711157
2028-01-01,2028,Município,421160,Nova Veneza,Sul Catarinense,Sul,,Projeção,PIB,1454140687.070181
2028-01-01,2028,Município,421170,Orleans,Sul Catarinense,Sul,,Projeção,PIB,1448361088.543839
2028-01-01,2028,Município,421225,Passo de Torres,Sul Catarinense,Sul,,Projeção,PIB,361485109.7952368
2028-01-01,2028,Município,421240,Pedras Grandes,Sul Catarinense,Litoral Sul,,Projeção,PIB,356520892.8480588
2028-01-01,2028,Município,421265,Pescaria Brava,Sul Catarinense,Litoral Sul,,Projeção,PIB,197494061.4689779
2028-01-01,2028,Município,421380,Praia Grande,Sul Catarinense,Sul,,Projeção,PIB,343792389.6244876
2028-01-01,2028,Município,421490,Rio Fortuna,Sul Catarinense,Litoral Sul,,Projeção,PIB,456409878.7607806
