exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,_periodo,_anexo
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,42.39,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,34801523.56,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,827841.96,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,827841.96,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,258830.6,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,31.27,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,267523.93,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,32.32,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,560318.03,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,51407937.47,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,51407937.47,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,9855725.7,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,19.17,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,19774989.23,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,38.47,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,31632948.24,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OutrasTransferenciasCorrentes,Demais Transferências Correntes,579755.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11787862.41,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11787862.41,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,608481.86,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,5.16,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,1297546.45,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,11.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,10490315.96,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",1088200.52,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",1088200.52,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",210210.55,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",19.32,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",392679.38,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",36.09,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",695521.14,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",36871.37,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",-36871.37,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasCorrentesDiversas,Demais Receitas Correntes,10699661.89,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasCorrentesDiversas,Demais Receitas Correntes,10699661.89,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),ReceitasCorrentesDiversas,Demais Receitas Correntes,398271.31,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),ReceitasCorrentesDiversas,Demais Receitas Correntes,3.72,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),ReceitasCorrentesDiversas,Demais Receitas Correntes,867995.7,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),ReceitasCorrentesDiversas,Demais Receitas Correntes,8.11,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasCorrentesDiversas,Demais Receitas Correntes,9831666.19,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasDeCapital,RECEITAS DE CAPITAL,56913792.29,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),ReceitasDeOperacoesDeCredito,OPERAÇÕES DE CRÉDITO,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),OperacoesDeCreditoInternas,Operações de Crédito - Mercado Interno,35413642.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),AlienacaoDeBens,ALIENAÇÃO DE BENS,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),AlienacaoDeBensImoveis,Alienação de Bens Imóveis,257029.63,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,21243120.08,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapitalDaUniaoEDeSuasEntidades,Transferências da União e de suas Entidades,10324344.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,10432573.57,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TransferenciasdeCapitalDosMunicipiosEDeSuasEntidades,Transferências dos Municípios e de suas Entidades,486202.5,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),54432285.35,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),15.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),117388606.28,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),33.6,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),SubtotalDasReceitas,SUBTOTAL DAS RECEITAS (III) = (I + II),231964227.05,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),54432285.35,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),15.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),117388606.28,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),33.6,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (a-c),TotalReceitas,TOTAL DAS RECEITAS (V) = (III + IV),231964227.05,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),349352833.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,No Bimestre (b),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),54432285.35,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (b/a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),15.58,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),117388606.28,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,% (c/a),TotalReceitasComDeficit,TOTAL COM DÉFICIT (VII) = (V + VI),33.6,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),330056995.8,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),371631828.45,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),46422423.73,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),102515538.01,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),269116290.44,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),47387355.16,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),86192931.27,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),285438897.18,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),72576304.04,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasCorrentes,DESPESAS CORRENTES,233121985.39,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasCorrentes,DESPESAS CORRENTES,238648234.81,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,44310217.05,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasCorrentes,DESPESAS CORRENTES,97537930.53,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasCorrentes,DESPESAS CORRENTES,141110304.28,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,45529554.09,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasCorrentes,DESPESAS CORRENTES,82174341.48,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasCorrentes,DESPESAS CORRENTES,156473893.33,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasCorrentes,DESPESAS CORRENTES,68768519.06,2,RREO-Anexo 01
2025,RREO,2,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,132394089.15,2,RREO-Anexo 01
